ts,occ,scenario,rep_num
0.0,0.0,base_r2s4i15s2,2
2.636910705834654,1.0,base_r2s4i15s2,2
3.120289893838618,2.0,base_r2s4i15s2,2
4.163772149471298,3.0,base_r2s4i15s2,2
4.329074515479476,4.0,base_r2s4i15s2,2
5.129847395269611,5.0,base_r2s4i15s2,2
7.9808111351160695,6.0,base_r2s4i15s2,2
8.343911791194929,7.0,base_r2s4i15s2,2
8.625027613896023,8.0,base_r2s4i15s2,2
8.807294613641856,9.0,base_r2s4i15s2,2
10.200900916988237,10.0,base_r2s4i15s2,2
11.243471874717606,11.0,base_r2s4i15s2,2
11.469592139664705,12.0,base_r2s4i15s2,2
12.22630504052555,13.0,base_r2s4i15s2,2
12.651205603434974,14.0,base_r2s4i15s2,2
12.755858610461468,15.0,base_r2s4i15s2,2
17.373286609782195,14.0,base_r2s4i15s2,2
17.373286609782195,15.0,base_r2s4i15s2,2
17.602095742479474,14.0,base_r2s4i15s2,2
17.602095742479474,15.0,base_r2s4i15s2,2
18.33431910510918,14.0,base_r2s4i15s2,2
18.33431910510918,15.0,base_r2s4i15s2,2
18.582696363146482,14.0,base_r2s4i15s2,2
18.582696363146482,15.0,base_r2s4i15s2,2
19.014727471259217,14.0,base_r2s4i15s2,2
19.014727471259217,15.0,base_r2s4i15s2,2
21.394592393956707,14.0,base_r2s4i15s2,2
21.394592393956707,15.0,base_r2s4i15s2,2
23.615117428366013,14.0,base_r2s4i15s2,2
23.615117428366013,15.0,base_r2s4i15s2,2
23.909735275560763,14.0,base_r2s4i15s2,2
23.909735275560763,15.0,base_r2s4i15s2,2
24.200737891494526,14.0,base_r2s4i15s2,2
24.200737891494526,15.0,base_r2s4i15s2,2
24.34776137867741,14.0,base_r2s4i15s2,2
24.34776137867741,15.0,base_r2s4i15s2,2
24.898826648517137,14.0,base_r2s4i15s2,2
24.898826648517137,15.0,base_r2s4i15s2,2
26.67866170840975,14.0,base_r2s4i15s2,2
26.67866170840975,15.0,base_r2s4i15s2,2
26.98832903161133,14.0,base_r2s4i15s2,2
26.98832903161133,15.0,base_r2s4i15s2,2
27.081595826602722,14.0,base_r2s4i15s2,2
27.081595826602722,15.0,base_r2s4i15s2,2
28.775070507060256,14.0,base_r2s4i15s2,2
28.775070507060256,15.0,base_r2s4i15s2,2
31.674354710969247,14.0,base_r2s4i15s2,2
31.674354710969247,15.0,base_r2s4i15s2,2
32.26481775589246,14.0,base_r2s4i15s2,2
32.26481775589246,15.0,base_r2s4i15s2,2
32.730487823404644,14.0,base_r2s4i15s2,2
32.730487823404644,15.0,base_r2s4i15s2,2
34.940082471265654,14.0,base_r2s4i15s2,2
34.940082471265654,15.0,base_r2s4i15s2,2
35.209517142948336,14.0,base_r2s4i15s2,2
35.209517142948336,15.0,base_r2s4i15s2,2
35.446798991653,14.0,base_r2s4i15s2,2
35.446798991653,15.0,base_r2s4i15s2,2
39.07167495358076,14.0,base_r2s4i15s2,2
39.07167495358076,15.0,base_r2s4i15s2,2
39.588982225610145,14.0,base_r2s4i15s2,2
39.588982225610145,15.0,base_r2s4i15s2,2
39.660698953393634,14.0,base_r2s4i15s2,2
39.660698953393634,15.0,base_r2s4i15s2,2
39.996791674731455,14.0,base_r2s4i15s2,2
39.996791674731455,15.0,base_r2s4i15s2,2
40.260736875087304,14.0,base_r2s4i15s2,2
40.260736875087304,15.0,base_r2s4i15s2,2
42.11127860024135,14.0,base_r2s4i15s2,2
42.11127860024135,15.0,base_r2s4i15s2,2
42.1766064084278,14.0,base_r2s4i15s2,2
42.1766064084278,15.0,base_r2s4i15s2,2
42.61682126962882,14.0,base_r2s4i15s2,2
42.61682126962882,15.0,base_r2s4i15s2,2
44.478821737309296,14.0,base_r2s4i15s2,2
44.478821737309296,15.0,base_r2s4i15s2,2
45.32550213240917,14.0,base_r2s4i15s2,2
45.32550213240917,15.0,base_r2s4i15s2,2
46.11850323703563,14.0,base_r2s4i15s2,2
46.11850323703563,15.0,base_r2s4i15s2,2
46.53099617750625,14.0,base_r2s4i15s2,2
46.53099617750625,15.0,base_r2s4i15s2,2
49.17503881927019,14.0,base_r2s4i15s2,2
49.17503881927019,15.0,base_r2s4i15s2,2
49.85951077271623,14.0,base_r2s4i15s2,2
49.85951077271623,15.0,base_r2s4i15s2,2
50.520166184692414,14.0,base_r2s4i15s2,2
50.520166184692414,15.0,base_r2s4i15s2,2
52.45663858616694,14.0,base_r2s4i15s2,2
52.45663858616694,15.0,base_r2s4i15s2,2
54.1348409098496,14.0,base_r2s4i15s2,2
54.1348409098496,15.0,base_r2s4i15s2,2
55.01756136720549,14.0,base_r2s4i15s2,2
55.01756136720549,15.0,base_r2s4i15s2,2
55.25875144312546,14.0,base_r2s4i15s2,2
55.25875144312546,15.0,base_r2s4i15s2,2
55.91640507432865,14.0,base_r2s4i15s2,2
55.91640507432865,15.0,base_r2s4i15s2,2
56.6628472684406,14.0,base_r2s4i15s2,2
56.6628472684406,15.0,base_r2s4i15s2,2
56.88485581169111,14.0,base_r2s4i15s2,2
56.88485581169111,15.0,base_r2s4i15s2,2
57.46630623597964,14.0,base_r2s4i15s2,2
57.46630623597964,15.0,base_r2s4i15s2,2
59.78169047299643,14.0,base_r2s4i15s2,2
59.78169047299643,15.0,base_r2s4i15s2,2
59.84049017737366,14.0,base_r2s4i15s2,2
59.84049017737366,15.0,base_r2s4i15s2,2
63.32342035119619,14.0,base_r2s4i15s2,2
63.32342035119619,15.0,base_r2s4i15s2,2
63.39418246468833,14.0,base_r2s4i15s2,2
63.39418246468833,15.0,base_r2s4i15s2,2
64.17326121320961,14.0,base_r2s4i15s2,2
64.17326121320961,15.0,base_r2s4i15s2,2
64.64584166648103,14.0,base_r2s4i15s2,2
64.64584166648103,15.0,base_r2s4i15s2,2
