scenario,rep_num,ts,occ
base_r2s4i15s2,1,113.72083889324816,14.0
base_r2s4i15s2,1,113.72083889324816,15.0
base_r2s4i15s2,1,116.63467677635707,14.0
base_r2s4i15s2,1,116.63467677635707,15.0
base_r2s4i15s2,1,117.69349405610096,14.0
base_r2s4i15s2,1,117.69349405610096,15.0
base_r2s4i15s2,1,120.01620796821923,14.0
base_r2s4i15s2,1,120.01620796821923,15.0
base_r2s4i15s2,1,120.95545151424017,14.0
base_r2s4i15s2,1,120.95545151424017,15.0
base_r2s4i15s2,1,121.21862259215428,14.0
base_r2s4i15s2,1,121.21862259215428,15.0
base_r2s4i15s2,1,122.53461476375855,14.0
base_r2s4i15s2,1,122.53461476375855,15.0
base_r2s4i15s2,1,122.7051941326391,14.0
base_r2s4i15s2,1,122.7051941326391,15.0
base_r2s4i15s2,1,123.24673575403507,14.0
base_r2s4i15s2,1,123.24673575403507,15.0
base_r2s4i15s2,1,123.88390952923781,14.0
base_r2s4i15s2,1,123.88390952923781,15.0
base_r2s4i15s2,1,125.31548650445096,14.0
base_r2s4i15s2,1,125.31548650445096,15.0
base_r2s4i15s2,1,127.06053776506596,14.0
base_r2s4i15s2,1,127.06053776506596,15.0
base_r2s4i15s2,1,127.50718364186544,14.0
base_r2s4i15s2,1,127.50718364186544,15.0
base_r2s4i15s2,1,127.7320936930664,14.0
base_r2s4i15s2,1,127.7320936930664,15.0
base_r2s4i15s2,1,127.8886052221788,14.0
base_r2s4i15s2,1,127.8886052221788,15.0
base_r2s4i15s2,1,128.0167200438746,14.0
base_r2s4i15s2,1,128.0167200438746,15.0
base_r2s4i15s2,1,132.7686835962583,14.0
base_r2s4i15s2,1,132.7686835962583,15.0
base_r2s4i15s2,1,133.10760869957176,14.0
base_r2s4i15s2,1,133.10760869957176,15.0
base_r2s4i15s2,1,133.16329486407494,14.0
base_r2s4i15s2,1,133.16329486407494,15.0
base_r2s4i15s2,1,135.6436983534642,14.0
base_r2s4i15s2,1,135.6436983534642,15.0
base_r2s4i15s2,1,137.00501112338998,14.0
base_r2s4i15s2,1,137.00501112338998,15.0
base_r2s4i15s2,1,137.5577033938358,14.0
base_r2s4i15s2,1,137.5577033938358,15.0
base_r2s4i15s2,1,137.86868861659133,14.0
base_r2s4i15s2,1,137.86868861659133,15.0
base_r2s4i15s2,1,137.95300447181845,14.0
base_r2s4i15s2,1,137.95300447181845,15.0
base_r2s4i15s2,1,139.15877865925387,14.0
base_r2s4i15s2,1,139.15877865925387,15.0
base_r2s4i15s2,1,140.82603667297744,14.0
base_r2s4i15s2,1,140.82603667297744,15.0
base_r2s4i15s2,1,140.8314810375852,14.0
base_r2s4i15s2,1,140.8314810375852,15.0
base_r2s4i15s2,1,142.006590189888,14.0
base_r2s4i15s2,1,142.006590189888,15.0
base_r2s4i15s2,1,142.6366517977236,14.0
base_r2s4i15s2,1,142.6366517977236,15.0
base_r2s4i15s2,1,143.42654648002082,14.0
base_r2s4i15s2,1,143.42654648002082,15.0
base_r2s4i15s2,1,143.48981197024966,14.0
base_r2s4i15s2,1,143.48981197024966,15.0
base_r2s4i15s2,1,145.79375909744655,14.0
base_r2s4i15s2,1,145.79375909744655,15.0
base_r2s4i15s2,1,147.7915885050843,14.0
base_r2s4i15s2,1,147.7915885050843,15.0
base_r2s4i15s2,1,148.57918995335538,14.0
base_r2s4i15s2,1,148.57918995335538,15.0
base_r2s4i15s2,1,150.98615228772016,14.0
base_r2s4i15s2,1,150.98615228772016,15.0
base_r2s4i15s2,1,151.84080098456764,14.0
base_r2s4i15s2,1,151.84080098456764,15.0
base_r2s4i15s2,1,152.48501554410922,14.0
base_r2s4i15s2,1,152.48501554410922,15.0
base_r2s4i15s2,1,152.75768278848977,14.0
base_r2s4i15s2,1,152.75768278848977,15.0
base_r2s4i15s2,1,154.03609300331152,14.0
base_r2s4i15s2,1,154.03609300331152,15.0
base_r2s4i15s2,1,155.26397117467025,14.0
base_r2s4i15s2,1,155.26397117467025,15.0
base_r2s4i15s2,1,155.59569663159465,14.0
base_r2s4i15s2,1,155.59569663159465,15.0
base_r2s4i15s2,1,156.352997557957,14.0
base_r2s4i15s2,1,156.352997557957,15.0
base_r2s4i15s2,1,156.47001872759688,14.0
base_r2s4i15s2,1,156.47001872759688,15.0
base_r2s4i15s2,1,157.5421516001401,14.0
base_r2s4i15s2,1,157.5421516001401,15.0
base_r2s4i15s2,1,157.77361039996515,14.0
base_r2s4i15s2,1,157.77361039996515,15.0
base_r2s4i15s2,1,157.86644948351238,14.0
base_r2s4i15s2,1,157.86644948351238,15.0
base_r2s4i15s2,1,161.9349009244716,14.0
base_r2s4i15s2,1,161.9349009244716,15.0
base_r2s4i15s2,1,162.84508266113417,14.0
base_r2s4i15s2,1,162.84508266113417,15.0
base_r2s4i15s2,1,163.19986112254736,14.0
base_r2s4i15s2,1,163.19986112254736,15.0
base_r2s4i15s2,1,166.3984548535613,14.0
base_r2s4i15s2,1,166.3984548535613,15.0
base_r2s4i15s2,1,166.50851763039705,14.0
base_r2s4i15s2,1,166.50851763039705,15.0
base_r2s4i15s2,1,166.91138545146873,14.0
base_r2s4i15s2,1,166.91138545146873,15.0
base_r2s4i15s2,1,168.70158020806912,14.0
base_r2s4i15s2,1,168.70158020806912,15.0
base_r2s4i15s2,1,169.4728923805889,14.0
base_r2s4i15s2,1,169.4728923805889,15.0
base_r2s4i15s2,1,169.84498289753907,14.0
base_r2s4i15s2,1,169.84498289753907,15.0
base_r2s4i15s2,1,169.9763646061112,14.0
base_r2s4i15s2,1,169.9763646061112,15.0
base_r2s4i15s2,1,170.1367813622638,14.0
base_r2s4i15s2,1,170.1367813622638,15.0
base_r2s4i15s2,1,171.40771277633112,14.0
base_r2s4i15s2,1,171.40771277633112,15.0
base_r2s4i15s2,1,172.8743250789681,14.0
base_r2s4i15s2,1,172.8743250789681,15.0
base_r2s4i15s2,1,173.2811173008167,14.0
base_r2s4i15s2,1,173.2811173008167,15.0
base_r2s4i15s2,1,174.48654005939585,14.0
base_r2s4i15s2,1,174.48654005939585,15.0
base_r2s4i15s2,1,177.29655052708566,14.0
base_r2s4i15s2,1,177.29655052708566,15.0
base_r2s4i15s2,1,177.67129495224378,14.0
base_r2s4i15s2,1,177.67129495224378,15.0
base_r2s4i15s2,1,177.89746485231709,14.0
base_r2s4i15s2,1,177.89746485231709,15.0
base_r2s4i15s2,1,179.14728321427353,14.0
base_r2s4i15s2,1,179.14728321427353,15.0
base_r2s4i15s2,1,181.04632592888555,14.0
base_r2s4i15s2,1,181.04632592888555,15.0
base_r2s4i15s2,1,181.72573649219004,14.0
base_r2s4i15s2,1,181.72573649219004,15.0
base_r2s4i15s2,1,182.6417420761946,14.0
base_r2s4i15s2,1,182.6417420761946,15.0
base_r2s4i15s2,1,184.35604552768703,14.0
base_r2s4i15s2,1,184.35604552768703,15.0
base_r2s4i15s2,1,184.4969637112659,14.0
base_r2s4i15s2,1,184.4969637112659,15.0
base_r2s4i15s2,1,185.58365836561262,14.0
base_r2s4i15s2,1,185.58365836561262,15.0
base_r2s4i15s2,1,185.74943246536222,14.0
base_r2s4i15s2,1,185.74943246536222,15.0
base_r2s4i15s2,1,186.24837924629608,14.0
base_r2s4i15s2,1,186.24837924629608,15.0
base_r2s4i15s2,1,186.83199876659612,14.0
base_r2s4i15s2,1,186.83199876659612,15.0
base_r2s4i15s2,1,189.03061277997335,14.0
base_r2s4i15s2,1,189.03061277997335,15.0
base_r2s4i15s2,1,189.67053915996996,14.0
base_r2s4i15s2,1,189.67053915996996,15.0
base_r2s4i15s2,1,190.64986193546824,14.0
base_r2s4i15s2,1,190.64986193546824,15.0
base_r2s4i15s2,1,192.19358830470867,14.0
base_r2s4i15s2,1,192.19358830470867,15.0
base_r2s4i15s2,1,192.22087851671816,14.0
base_r2s4i15s2,1,192.22087851671816,15.0
base_r2s4i15s2,1,194.64395593450416,14.0
base_r2s4i15s2,1,194.64395593450416,15.0
base_r2s4i15s2,1,195.7474965444207,14.0
base_r2s4i15s2,1,195.7474965444207,15.0
base_r2s4i15s2,1,196.82748413074214,14.0
base_r2s4i15s2,1,196.82748413074214,15.0
base_r2s4i15s2,1,197.61093819743618,14.0
base_r2s4i15s2,1,197.61093819743618,15.0
base_r2s4i15s2,1,199.05353198345426,14.0
base_r2s4i15s2,1,199.05353198345426,15.0
base_r2s4i15s2,1,200.26117364704177,14.0
base_r2s4i15s2,1,200.26117364704177,15.0
base_r2s4i15s2,1,200.26399634014314,14.0
base_r2s4i15s2,1,200.26399634014314,15.0
base_r2s4i15s2,1,201.76204056181638,14.0
base_r2s4i15s2,1,201.76204056181638,15.0
base_r2s4i15s2,1,201.86166246501944,14.0
base_r2s4i15s2,1,201.86166246501944,15.0
base_r2s4i15s2,1,202.38748641108188,14.0
base_r2s4i15s2,1,202.38748641108188,15.0
base_r2s4i15s2,1,203.73130935892888,14.0
base_r2s4i15s2,1,203.73130935892888,15.0
base_r2s4i15s2,1,204.35700485713932,14.0
base_r2s4i15s2,1,204.35700485713932,15.0
base_r2s4i15s2,1,204.78884003567543,14.0
base_r2s4i15s2,1,204.78884003567543,15.0
base_r2s4i15s2,1,206.90911047905865,14.0
base_r2s4i15s2,1,206.90911047905865,15.0
base_r2s4i15s2,1,208.4372889637315,14.0
base_r2s4i15s2,1,208.4372889637315,15.0
base_r2s4i15s2,1,210.055709551364,14.0
base_r2s4i15s2,1,210.055709551364,15.0
base_r2s4i15s2,1,210.86283547404074,14.0
base_r2s4i15s2,1,210.86283547404074,15.0
base_r2s4i15s2,1,212.06769362102074,14.0
base_r2s4i15s2,1,212.06769362102074,15.0
base_r2s4i15s2,1,212.6050006210457,14.0
base_r2s4i15s2,1,212.6050006210457,15.0
base_r2s4i15s2,1,213.90602375275577,14.0
base_r2s4i15s2,1,213.90602375275577,15.0
base_r2s4i15s2,1,213.91326073574322,14.0
base_r2s4i15s2,1,213.91326073574322,15.0
base_r2s4i15s2,1,214.3730790979226,14.0
base_r2s4i15s2,1,214.3730790979226,15.0
base_r2s4i15s2,1,216.39808614564743,14.0
base_r2s4i15s2,1,216.39808614564743,15.0
base_r2s4i15s2,1,217.37183809913617,14.0
base_r2s4i15s2,1,217.37183809913617,15.0
base_r2s4i15s2,1,218.17367635465519,14.0
base_r2s4i15s2,1,218.17367635465519,15.0
base_r2s4i15s2,1,219.74249822018848,14.0
base_r2s4i15s2,1,219.74249822018848,15.0
base_r2s4i15s2,1,220.38037469407783,14.0
base_r2s4i15s2,1,220.38037469407783,15.0
base_r2s4i15s2,1,220.8274912590201,14.0
base_r2s4i15s2,1,220.8274912590201,15.0
base_r2s4i15s2,1,221.90649147418588,14.0
base_r2s4i15s2,1,221.90649147418588,15.0
base_r2s4i15s2,1,224.0700962818476,14.0
base_r2s4i15s2,1,224.0700962818476,15.0
base_r2s4i15s2,1,225.6205560355333,14.0
base_r2s4i15s2,1,225.6205560355333,15.0
base_r2s4i15s2,1,225.9184824153824,14.0
base_r2s4i15s2,1,225.9184824153824,15.0
base_r2s4i15s2,1,226.48267738802897,14.0
base_r2s4i15s2,1,226.48267738802897,15.0
base_r2s4i15s2,1,227.67701438474973,14.0
base_r2s4i15s2,1,227.67701438474973,15.0
base_r2s4i15s2,1,228.0447401012786,14.0
base_r2s4i15s2,1,228.0447401012786,15.0
base_r2s4i15s2,1,228.56965933708355,14.0
base_r2s4i15s2,1,228.56965933708355,15.0
base_r2s4i15s2,1,229.37858435316184,14.0
base_r2s4i15s2,1,229.37858435316184,15.0
base_r2s4i15s2,1,231.29100708003216,14.0
base_r2s4i15s2,1,231.29100708003216,15.0
base_r2s4i15s2,1,232.49462498081087,14.0
base_r2s4i15s2,1,232.49462498081087,15.0
base_r2s4i15s2,1,234.16032821418514,14.0
base_r2s4i15s2,1,234.16032821418514,15.0
base_r2s4i15s2,1,234.25375063469056,14.0
base_r2s4i15s2,1,234.25375063469056,15.0
base_r2s4i15s2,1,235.07962673773952,14.0
base_r2s4i15s2,1,235.07962673773952,15.0
base_r2s4i15s2,1,235.45779829023127,14.0
base_r2s4i15s2,1,235.45779829023127,15.0
base_r2s4i15s2,1,236.40762028641439,14.0
base_r2s4i15s2,1,236.40762028641439,15.0
base_r2s4i15s2,1,238.4108431473187,14.0
base_r2s4i15s2,1,238.4108431473187,15.0
base_r2s4i15s2,1,240.68623715341832,14.0
base_r2s4i15s2,1,240.68623715341832,15.0
base_r2s4i15s2,1,241.35837710972442,14.0
base_r2s4i15s2,1,241.35837710972442,15.0
base_r2s4i15s2,1,241.42797294323563,14.0
base_r2s4i15s2,1,241.42797294323563,15.0
base_r2s4i15s2,1,242.12552768293952,14.0
base_r2s4i15s2,1,242.12552768293952,15.0
base_r2s4i15s2,1,242.36355058696603,14.0
base_r2s4i15s2,1,242.36355058696603,15.0
base_r2s4i15s2,1,243.1564146636135,14.0
base_r2s4i15s2,1,243.1564146636135,15.0
base_r2s4i15s2,1,243.46693636470746,14.0
base_r2s4i15s2,1,243.46693636470746,15.0
base_r2s4i15s2,1,247.24410625815491,14.0
base_r2s4i15s2,1,247.24410625815491,15.0
base_r2s4i15s2,1,247.25419318221165,14.0
base_r2s4i15s2,1,247.25419318221165,15.0
base_r2s4i15s2,1,248.69462650716036,14.0
base_r2s4i15s2,1,248.69462650716036,15.0
base_r2s4i15s2,1,249.70481102969183,14.0
base_r2s4i15s2,1,249.70481102969183,15.0
base_r2s4i15s2,1,250.44837043850438,14.0
base_r2s4i15s2,1,250.44837043850438,15.0
base_r2s4i15s2,1,250.7819334834457,14.0
base_r2s4i15s2,1,250.7819334834457,15.0
base_r2s4i15s2,1,251.26885184709326,14.0
base_r2s4i15s2,1,251.26885184709326,15.0
base_r2s4i15s2,1,253.25803859666243,14.0
base_r2s4i15s2,1,253.25803859666243,15.0
base_r2s4i15s2,1,254.75564981818655,14.0
base_r2s4i15s2,1,254.75564981818655,15.0
base_r2s4i15s2,1,254.81971962599823,14.0
base_r2s4i15s2,1,254.81971962599823,15.0
base_r2s4i15s2,1,255.58949852681704,14.0
base_r2s4i15s2,1,255.58949852681704,15.0
base_r2s4i15s2,1,256.84411132912714,14.0
base_r2s4i15s2,1,256.84411132912714,15.0
base_r2s4i15s2,1,257.8331964090776,14.0
base_r2s4i15s2,1,257.8331964090776,15.0
base_r2s4i15s2,1,258.17451894931565,14.0
base_r2s4i15s2,1,258.17451894931565,15.0
base_r2s4i15s2,1,259.4778407965257,14.0
base_r2s4i15s2,1,259.4778407965257,15.0
base_r2s4i15s2,1,260.9171957158336,14.0
base_r2s4i15s2,1,260.9171957158336,15.0
base_r2s4i15s2,1,262.16721073518903,14.0
base_r2s4i15s2,1,262.16721073518903,15.0
base_r2s4i15s2,1,264.1626333113613,14.0
base_r2s4i15s2,1,264.1626333113613,15.0
base_r2s4i15s2,1,264.1909938294067,14.0
base_r2s4i15s2,1,264.1909938294067,15.0
base_r2s4i15s2,1,264.48590164283974,14.0
base_r2s4i15s2,1,264.48590164283974,15.0
base_r2s4i15s2,1,264.5867548756226,14.0
base_r2s4i15s2,1,264.5867548756226,15.0
base_r2s4i15s2,1,267.66309237458887,14.0
base_r2s4i15s2,1,267.66309237458887,15.0
base_r2s4i15s2,1,269.25330687847156,14.0
base_r2s4i15s2,1,269.25330687847156,15.0
base_r2s4i15s2,1,269.34907638516904,14.0
base_r2s4i15s2,1,269.34907638516904,15.0
base_r2s4i15s2,1,269.7850500454797,14.0
base_r2s4i15s2,1,269.7850500454797,15.0
base_r2s4i15s2,1,270.04704378204616,14.0
base_r2s4i15s2,1,270.04704378204616,15.0
base_r2s4i15s2,1,270.51710835719626,14.0
base_r2s4i15s2,1,270.51710835719626,15.0
base_r2s4i15s2,1,271.9955916132309,14.0
base_r2s4i15s2,1,271.9955916132309,15.0
base_r2s4i15s2,1,273.24401496866057,14.0
base_r2s4i15s2,1,273.24401496866057,15.0
base_r2s4i15s2,1,273.86578061210884,14.0
base_r2s4i15s2,1,273.86578061210884,15.0
base_r2s4i15s2,1,275.2994275900777,14.0
base_r2s4i15s2,1,275.2994275900777,15.0
base_r2s4i15s2,1,278.3550523496609,14.0
base_r2s4i15s2,1,278.3550523496609,15.0
base_r2s4i15s2,1,278.7214191293725,14.0
base_r2s4i15s2,1,278.7214191293725,15.0
base_r2s4i15s2,1,279.4569369481446,14.0
base_r2s4i15s2,1,279.4569369481446,15.0
base_r2s4i15s2,1,279.75899832949034,14.0
base_r2s4i15s2,1,279.75899832949034,15.0
base_r2s4i15s2,1,280.1971702753265,14.0
base_r2s4i15s2,1,280.1971702753265,15.0
base_r2s4i15s2,1,280.741347203448,14.0
base_r2s4i15s2,1,280.741347203448,15.0
base_r2s4i15s2,1,283.20521704706294,14.0
base_r2s4i15s2,1,283.20521704706294,15.0
base_r2s4i15s2,1,284.0975688348138,14.0
base_r2s4i15s2,1,284.0975688348138,15.0
base_r2s4i15s2,1,284.3726812778617,14.0
