ts,occ,scenario,rep_num
122.28460325442425,12.0,base_r2s2i12s2,2
124.66031360887925,11.0,base_r2s2i12s2,2
124.66031360887925,12.0,base_r2s2i12s2,2
125.81770095615119,11.0,base_r2s2i12s2,2
125.81770095615119,12.0,base_r2s2i12s2,2
126.20626056699979,11.0,base_r2s2i12s2,2
126.20626056699979,12.0,base_r2s2i12s2,2
130.58389215148367,11.0,base_r2s2i12s2,2
130.58389215148367,12.0,base_r2s2i12s2,2
131.9594626864756,11.0,base_r2s2i12s2,2
131.9594626864756,12.0,base_r2s2i12s2,2
132.3966987701891,11.0,base_r2s2i12s2,2
132.3966987701891,12.0,base_r2s2i12s2,2
132.6808985238873,11.0,base_r2s2i12s2,2
132.6808985238873,12.0,base_r2s2i12s2,2
132.69865534136923,11.0,base_r2s2i12s2,2
132.69865534136923,12.0,base_r2s2i12s2,2
133.4652551930209,11.0,base_r2s2i12s2,2
133.4652551930209,12.0,base_r2s2i12s2,2
133.7529671949874,11.0,base_r2s2i12s2,2
133.7529671949874,12.0,base_r2s2i12s2,2
136.63393477486983,11.0,base_r2s2i12s2,2
136.63393477486983,12.0,base_r2s2i12s2,2
137.31681321687134,11.0,base_r2s2i12s2,2
137.31681321687134,12.0,base_r2s2i12s2,2
139.51000886740204,11.0,base_r2s2i12s2,2
139.51000886740204,12.0,base_r2s2i12s2,2
140.5510915761389,11.0,base_r2s2i12s2,2
140.5510915761389,12.0,base_r2s2i12s2,2
141.15990383967554,11.0,base_r2s2i12s2,2
141.15990383967554,12.0,base_r2s2i12s2,2
144.5939565233218,11.0,base_r2s2i12s2,2
144.5939565233218,12.0,base_r2s2i12s2,2
146.5235868620784,11.0,base_r2s2i12s2,2
146.5235868620784,12.0,base_r2s2i12s2,2
147.37188614620237,11.0,base_r2s2i12s2,2
147.37188614620237,12.0,base_r2s2i12s2,2
147.81730436123948,11.0,base_r2s2i12s2,2
147.81730436123948,12.0,base_r2s2i12s2,2
147.9227715166469,11.0,base_r2s2i12s2,2
147.9227715166469,12.0,base_r2s2i12s2,2
147.9511145796092,11.0,base_r2s2i12s2,2
147.9511145796092,12.0,base_r2s2i12s2,2
148.88943681627993,11.0,base_r2s2i12s2,2
148.88943681627993,12.0,base_r2s2i12s2,2
150.87429481588904,11.0,base_r2s2i12s2,2
150.87429481588904,12.0,base_r2s2i12s2,2
152.61311706167618,11.0,base_r2s2i12s2,2
152.61311706167618,12.0,base_r2s2i12s2,2
154.60121907842495,11.0,base_r2s2i12s2,2
154.60121907842495,12.0,base_r2s2i12s2,2
155.8804179967009,11.0,base_r2s2i12s2,2
155.8804179967009,12.0,base_r2s2i12s2,2
157.71268048263704,11.0,base_r2s2i12s2,2
157.71268048263704,12.0,base_r2s2i12s2,2
158.93037806562586,11.0,base_r2s2i12s2,2
158.93037806562586,12.0,base_r2s2i12s2,2
160.12512465755546,11.0,base_r2s2i12s2,2
160.12512465755546,12.0,base_r2s2i12s2,2
161.68374152332484,11.0,base_r2s2i12s2,2
161.68374152332484,12.0,base_r2s2i12s2,2
161.93947893843907,11.0,base_r2s2i12s2,2
161.93947893843907,12.0,base_r2s2i12s2,2
162.27566562836608,11.0,base_r2s2i12s2,2
162.27566562836608,12.0,base_r2s2i12s2,2
162.30835974031385,11.0,base_r2s2i12s2,2
162.30835974031385,12.0,base_r2s2i12s2,2
164.06374655318862,11.0,base_r2s2i12s2,2
164.06374655318862,12.0,base_r2s2i12s2,2
165.83022626873455,11.0,base_r2s2i12s2,2
165.83022626873455,12.0,base_r2s2i12s2,2
167.64050115346294,11.0,base_r2s2i12s2,2
167.64050115346294,12.0,base_r2s2i12s2,2
169.81261935016806,11.0,base_r2s2i12s2,2
169.81261935016806,12.0,base_r2s2i12s2,2
170.99915967591977,11.0,base_r2s2i12s2,2
170.99915967591977,12.0,base_r2s2i12s2,2
174.51841521104487,11.0,base_r2s2i12s2,2
174.51841521104487,12.0,base_r2s2i12s2,2
175.6454622331427,11.0,base_r2s2i12s2,2
175.6454622331427,12.0,base_r2s2i12s2,2
176.49306892717976,11.0,base_r2s2i12s2,2
176.49306892717976,12.0,base_r2s2i12s2,2
176.77909182961696,11.0,base_r2s2i12s2,2
176.77909182961696,12.0,base_r2s2i12s2,2
176.80500554468625,11.0,base_r2s2i12s2,2
176.80500554468625,12.0,base_r2s2i12s2,2
177.52161353891958,11.0,base_r2s2i12s2,2
177.52161353891958,12.0,base_r2s2i12s2,2
177.85273395469721,11.0,base_r2s2i12s2,2
177.85273395469721,12.0,base_r2s2i12s2,2
179.15484773805872,11.0,base_r2s2i12s2,2
179.15484773805872,12.0,base_r2s2i12s2,2
181.20202237744041,11.0,base_r2s2i12s2,2
181.20202237744041,12.0,base_r2s2i12s2,2
182.5229992468324,11.0,base_r2s2i12s2,2
182.5229992468324,12.0,base_r2s2i12s2,2
183.5810752293687,11.0,base_r2s2i12s2,2
183.5810752293687,12.0,base_r2s2i12s2,2
186.20694431684774,11.0,base_r2s2i12s2,2
186.20694431684774,12.0,base_r2s2i12s2,2
188.98579376484957,11.0,base_r2s2i12s2,2
188.98579376484957,12.0,base_r2s2i12s2,2
190.11664783144255,11.0,base_r2s2i12s2,2
190.11664783144255,12.0,base_r2s2i12s2,2
190.38625223376545,11.0,base_r2s2i12s2,2
190.38625223376545,12.0,base_r2s2i12s2,2
191.6299250476587,11.0,base_r2s2i12s2,2
191.6299250476587,12.0,base_r2s2i12s2,2
191.68095978076093,11.0,base_r2s2i12s2,2
191.68095978076093,12.0,base_r2s2i12s2,2
192.02999401220407,11.0,base_r2s2i12s2,2
192.02999401220407,12.0,base_r2s2i12s2,2
192.49772019013534,11.0,base_r2s2i12s2,2
192.49772019013534,12.0,base_r2s2i12s2,2
194.7634989802026,11.0,base_r2s2i12s2,2
194.7634989802026,12.0,base_r2s2i12s2,2
197.12021385126545,11.0,base_r2s2i12s2,2
197.12021385126545,12.0,base_r2s2i12s2,2
197.31732128458958,11.0,base_r2s2i12s2,2
197.31732128458958,12.0,base_r2s2i12s2,2
198.68470266857324,11.0,base_r2s2i12s2,2
198.68470266857324,12.0,base_r2s2i12s2,2
202.51908705520088,11.0,base_r2s2i12s2,2
202.51908705520088,12.0,base_r2s2i12s2,2
203.34034558258662,11.0,base_r2s2i12s2,2
203.34034558258662,12.0,base_r2s2i12s2,2
204.01110267069265,11.0,base_r2s2i12s2,2
204.01110267069265,12.0,base_r2s2i12s2,2
204.49465961757673,11.0,base_r2s2i12s2,2
204.49465961757673,12.0,base_r2s2i12s2,2
206.12347189006402,11.0,base_r2s2i12s2,2
206.12347189006402,12.0,base_r2s2i12s2,2
206.25570581473556,11.0,base_r2s2i12s2,2
206.25570581473556,12.0,base_r2s2i12s2,2
206.91616761643832,11.0,base_r2s2i12s2,2
206.91616761643832,12.0,base_r2s2i12s2,2
208.56603244284946,11.0,base_r2s2i12s2,2
208.56603244284946,12.0,base_r2s2i12s2,2
211.05008201141092,11.0,base_r2s2i12s2,2
211.05008201141092,12.0,base_r2s2i12s2,2
211.23741107829386,11.0,base_r2s2i12s2,2
211.23741107829386,12.0,base_r2s2i12s2,2
211.92440902980022,11.0,base_r2s2i12s2,2
211.92440902980022,12.0,base_r2s2i12s2,2
214.07475974254754,11.0,base_r2s2i12s2,2
214.07475974254754,12.0,base_r2s2i12s2,2
217.83085314446524,11.0,base_r2s2i12s2,2
217.83085314446524,12.0,base_r2s2i12s2,2
218.14504066213794,11.0,base_r2s2i12s2,2
218.14504066213794,12.0,base_r2s2i12s2,2
219.44571640810784,11.0,base_r2s2i12s2,2
219.44571640810784,12.0,base_r2s2i12s2,2
220.1936827323402,11.0,base_r2s2i12s2,2
220.1936827323402,12.0,base_r2s2i12s2,2
221.32668835179112,11.0,base_r2s2i12s2,2
221.32668835179112,12.0,base_r2s2i12s2,2
221.85691139037564,11.0,base_r2s2i12s2,2
221.85691139037564,12.0,base_r2s2i12s2,2
221.88214183334006,11.0,base_r2s2i12s2,2
221.88214183334006,12.0,base_r2s2i12s2,2
224.59073749658762,11.0,base_r2s2i12s2,2
224.59073749658762,12.0,base_r2s2i12s2,2
224.92850169497157,11.0,base_r2s2i12s2,2
224.92850169497157,12.0,base_r2s2i12s2,2
225.78484603010327,11.0,base_r2s2i12s2,2
225.78484603010327,12.0,base_r2s2i12s2,2
226.2024216309142,11.0,base_r2s2i12s2,2
226.2024216309142,12.0,base_r2s2i12s2,2
229.09544072940037,11.0,base_r2s2i12s2,2
229.09544072940037,12.0,base_r2s2i12s2,2
234.12665900570863,11.0,base_r2s2i12s2,2
234.12665900570863,12.0,base_r2s2i12s2,2
234.13578338963603,11.0,base_r2s2i12s2,2
234.13578338963603,12.0,base_r2s2i12s2,2
236.27533331661164,11.0,base_r2s2i12s2,2
236.27533331661164,12.0,base_r2s2i12s2,2
236.6051653587704,11.0,base_r2s2i12s2,2
236.6051653587704,12.0,base_r2s2i12s2,2
236.97923561381617,11.0,base_r2s2i12s2,2
236.97923561381617,12.0,base_r2s2i12s2,2
237.5862827900098,11.0,base_r2s2i12s2,2
237.5862827900098,12.0,base_r2s2i12s2,2
237.85581331481117,11.0,base_r2s2i12s2,2
237.85581331481117,12.0,base_r2s2i12s2,2
238.00810514629012,11.0,base_r2s2i12s2,2
238.00810514629012,12.0,base_r2s2i12s2,2
238.53173384239957,11.0,base_r2s2i12s2,2
238.53173384239957,12.0,base_r2s2i12s2,2
240.2197044178579,11.0,base_r2s2i12s2,2
240.2197044178579,12.0,base_r2s2i12s2,2
241.84825117510306,11.0,base_r2s2i12s2,2
241.84825117510306,12.0,base_r2s2i12s2,2
245.4480943467189,11.0,base_r2s2i12s2,2
245.4480943467189,12.0,base_r2s2i12s2,2
250.05598483384347,11.0,base_r2s2i12s2,2
250.05598483384347,12.0,base_r2s2i12s2,2
250.07153282187397,11.0,base_r2s2i12s2,2
250.07153282187397,12.0,base_r2s2i12s2,2
250.5217334529983,11.0,base_r2s2i12s2,2
250.5217334529983,12.0,base_r2s2i12s2,2
251.91312637995327,11.0,base_r2s2i12s2,2
251.91312637995327,12.0,base_r2s2i12s2,2
252.33992126170918,11.0,base_r2s2i12s2,2
252.33992126170918,12.0,base_r2s2i12s2,2
252.74049030846146,11.0,base_r2s2i12s2,2
252.74049030846146,12.0,base_r2s2i12s2,2
252.7643557533796,11.0,base_r2s2i12s2,2
252.7643557533796,12.0,base_r2s2i12s2,2
252.82203830624545,11.0,base_r2s2i12s2,2
252.82203830624545,12.0,base_r2s2i12s2,2
253.54650043461015,11.0,base_r2s2i12s2,2
253.54650043461015,12.0,base_r2s2i12s2,2
253.85505211815692,11.0,base_r2s2i12s2,2
253.85505211815692,12.0,base_r2s2i12s2,2
258.6507353342578,11.0,base_r2s2i12s2,2
258.6507353342578,12.0,base_r2s2i12s2,2
261.89108613849413,11.0,base_r2s2i12s2,2
261.89108613849413,12.0,base_r2s2i12s2,2
264.60338547506876,11.0,base_r2s2i12s2,2
264.60338547506876,12.0,base_r2s2i12s2,2
264.687069082976,11.0,base_r2s2i12s2,2
264.687069082976,12.0,base_r2s2i12s2,2
265.35266878757517,11.0,base_r2s2i12s2,2
265.35266878757517,12.0,base_r2s2i12s2,2
265.69285067479274,11.0,base_r2s2i12s2,2
265.69285067479274,12.0,base_r2s2i12s2,2
267.0804776653278,11.0,base_r2s2i12s2,2
267.0804776653278,12.0,base_r2s2i12s2,2
267.0813831243349,11.0,base_r2s2i12s2,2
267.0813831243349,12.0,base_r2s2i12s2,2
268.26277945541204,11.0,base_r2s2i12s2,2
268.26277945541204,12.0,base_r2s2i12s2,2
268.5319425039037,11.0,base_r2s2i12s2,2
268.5319425039037,12.0,base_r2s2i12s2,2
269.19753223138343,11.0,base_r2s2i12s2,2
269.19753223138343,12.0,base_r2s2i12s2,2
269.5065273277117,11.0,base_r2s2i12s2,2
269.5065273277117,12.0,base_r2s2i12s2,2
274.94578380882405,11.0,base_r2s2i12s2,2
274.94578380882405,12.0,base_r2s2i12s2,2
277.47644382381264,11.0,base_r2s2i12s2,2
277.47644382381264,12.0,base_r2s2i12s2,2
279.28388629170865,11.0,base_r2s2i12s2,2
279.28388629170865,12.0,base_r2s2i12s2,2
279.7729004213194,11.0,base_r2s2i12s2,2
279.7729004213194,12.0,base_r2s2i12s2,2
280.57264445288615,11.0,base_r2s2i12s2,2
280.57264445288615,12.0,base_r2s2i12s2,2
281.7057279765918,11.0,base_r2s2i12s2,2
281.7057279765918,12.0,base_r2s2i12s2,2
281.7084229032073,11.0,base_r2s2i12s2,2
281.7084229032073,12.0,base_r2s2i12s2,2
281.73747446703254,11.0,base_r2s2i12s2,2
281.73747446703254,12.0,base_r2s2i12s2,2
281.9625966359107,11.0,base_r2s2i12s2,2
281.9625966359107,12.0,base_r2s2i12s2,2
283.29896636028036,11.0,base_r2s2i12s2,2
283.29896636028036,12.0,base_r2s2i12s2,2
283.7163938942101,11.0,base_r2s2i12s2,2
283.7163938942101,12.0,base_r2s2i12s2,2
284.993760830379,11.0,base_r2s2i12s2,2
284.993760830379,12.0,base_r2s2i12s2,2
288.8803716003773,11.0,base_r2s2i12s2,2
288.8803716003773,12.0,base_r2s2i12s2,2
292.22520280075645,11.0,base_r2s2i12s2,2
292.22520280075645,12.0,base_r2s2i12s2,2
294.317968951476,11.0,base_r2s2i12s2,2
294.317968951476,12.0,base_r2s2i12s2,2
294.6050682643656,11.0,base_r2s2i12s2,2
294.6050682643656,12.0,base_r2s2i12s2,2
295.25006953025775,11.0,base_r2s2i12s2,2
295.25006953025775,12.0,base_r2s2i12s2,2
296.09746589216314,11.0,base_r2s2i12s2,2
296.09746589216314,12.0,base_r2s2i12s2,2
296.7842103014421,11.0,base_r2s2i12s2,2
296.7842103014421,12.0,base_r2s2i12s2,2
297.2396994464897,11.0,base_r2s2i12s2,2
297.2396994464897,12.0,base_r2s2i12s2,2
297.6517578905364,11.0,base_r2s2i12s2,2
297.6517578905364,12.0,base_r2s2i12s2,2
297.71721885845034,11.0,base_r2s2i12s2,2
297.71721885845034,12.0,base_r2s2i12s2,2
298.0179312140089,11.0,base_r2s2i12s2,2
298.0179312140089,12.0,base_r2s2i12s2,2
299.7395171380813,11.0,base_r2s2i12s2,2
299.7395171380813,12.0,base_r2s2i12s2,2
301.3860015549594,11.0,base_r2s2i12s2,2
301.3860015549594,12.0,base_r2s2i12s2,2
308.3914849724232,11.0,base_r2s2i12s2,2
308.3914849724232,12.0,base_r2s2i12s2,2
308.973260530356,11.0,base_r2s2i12s2,2
308.973260530356,12.0,base_r2s2i12s2,2
309.1481363302064,11.0,base_r2s2i12s2,2
309.1481363302064,12.0,base_r2s2i12s2,2
310.18591958798515,11.0,base_r2s2i12s2,2
310.18591958798515,12.0,base_r2s2i12s2,2
310.7373043566818,11.0,base_r2s2i12s2,2
310.7373043566818,12.0,base_r2s2i12s2,2
312.1049019668465,11.0,base_r2s2i12s2,2
312.1049019668465,12.0,base_r2s2i12s2,2
312.2698962461946,11.0,base_r2s2i12s2,2
312.2698962461946,12.0,base_r2s2i12s2,2
312.5975485089302,11.0,base_r2s2i12s2,2
312.5975485089302,12.0,base_r2s2i12s2,2
312.64021325001215,11.0,base_r2s2i12s2,2
312.64021325001215,12.0,base_r2s2i12s2,2
312.91582608322364,11.0,base_r2s2i12s2,2
312.91582608322364,12.0,base_r2s2i12s2,2
315.56203501364246,11.0,base_r2s2i12s2,2
315.56203501364246,12.0,base_r2s2i12s2,2
315.80109747551404,11.0,base_r2s2i12s2,2
315.80109747551404,12.0,base_r2s2i12s2,2
323.442867406372,11.0,base_r2s2i12s2,2
323.442867406372,12.0,base_r2s2i12s2,2
323.6005025181403,11.0,base_r2s2i12s2,2
323.6005025181403,12.0,base_r2s2i12s2,2
324.0535601362461,11.0,base_r2s2i12s2,2
324.0535601362461,12.0,base_r2s2i12s2,2
324.30679546165686,11.0,base_r2s2i12s2,2
324.30679546165686,12.0,base_r2s2i12s2,2
325.9999776707461,11.0,base_r2s2i12s2,2
325.9999776707461,12.0,base_r2s2i12s2,2
326.70660292524724,11.0,base_r2s2i12s2,2
326.70660292524724,12.0,base_r2s2i12s2,2
326.7456805497846,11.0,base_r2s2i12s2,2
326.7456805497846,12.0,base_r2s2i12s2,2
326.75291289343505,11.0,base_r2s2i12s2,2
326.75291289343505,12.0,base_r2s2i12s2,2
326.9145648037368,11.0,base_r2s2i12s2,2
326.9145648037368,12.0,base_r2s2i12s2,2
327.0856043701569,11.0,base_r2s2i12s2,2
327.0856043701569,12.0,base_r2s2i12s2,2
328.54029955090795,11.0,base_r2s2i12s2,2
328.54029955090795,12.0,base_r2s2i12s2,2
330.1334757120142,11.0,base_r2s2i12s2,2
330.1334757120142,12.0,base_r2s2i12s2,2
338.36049341331614,11.0,base_r2s2i12s2,2
338.36049341331614,12.0,base_r2s2i12s2,2
338.4536916954555,11.0,base_r2s2i12s2,2
338.4536916954555,12.0,base_r2s2i12s2,2
339.1213075600201,11.0,base_r2s2i12s2,2
339.1213075600201,12.0,base_r2s2i12s2,2
339.3979292097942,11.0,base_r2s2i12s2,2
339.3979292097942,12.0,base_r2s2i12s2,2
341.046557910126,11.0,base_r2s2i12s2,2
341.046557910126,12.0,base_r2s2i12s2,2
341.13604788087184,11.0,base_r2s2i12s2,2
341.13604788087184,12.0,base_r2s2i12s2,2
341.42380722070624,11.0,base_r2s2i12s2,2
341.42380722070624,12.0,base_r2s2i12s2,2
341.5448841283207,11.0,base_r2s2i12s2,2
341.5448841283207,12.0,base_r2s2i12s2,2
341.9399016562994,11.0,base_r2s2i12s2,2
341.9399016562994,12.0,base_r2s2i12s2,2
342.5236952482475,11.0,base_r2s2i12s2,2
342.5236952482475,12.0,base_r2s2i12s2,2
343.01831083653724,11.0,base_r2s2i12s2,2
343.01831083653724,12.0,base_r2s2i12s2,2
343.9067630706007,11.0,base_r2s2i12s2,2
343.9067630706007,12.0,base_r2s2i12s2,2
352.75679030758477,11.0,base_r2s2i12s2,2
352.75679030758477,12.0,base_r2s2i12s2,2
353.39102622467976,11.0,base_r2s2i12s2,2
353.39102622467976,12.0,base_r2s2i12s2,2
353.65351949970136,11.0,base_r2s2i12s2,2
353.65351949970136,12.0,base_r2s2i12s2,2
353.8341009667,11.0,base_r2s2i12s2,2
353.8341009667,12.0,base_r2s2i12s2,2
355.89508261334163,11.0,base_r2s2i12s2,2
355.89508261334163,12.0,base_r2s2i12s2,2
355.9224963840059,11.0,base_r2s2i12s2,2
355.9224963840059,12.0,base_r2s2i12s2,2
356.17798889902446,11.0,base_r2s2i12s2,2
356.17798889902446,12.0,base_r2s2i12s2,2
