scenario,rep_num,ts,occ
base_r2s4i18s2,1,0.0,0.0
base_r2s4i18s2,1,2.292487805617881,1.0
base_r2s4i18s2,1,2.3340946835457603,2.0
base_r2s4i18s2,1,2.618355741282077,3.0
base_r2s4i18s2,1,4.204851317152571,4.0
base_r2s4i18s2,1,4.635022448805749,5.0
base_r2s4i18s2,1,5.11882937380998,6.0
base_r2s4i18s2,1,5.4503638158793635,7.0
base_r2s4i18s2,1,5.6459883589828515,8.0
base_r2s4i18s2,1,7.064963041112118,9.0
base_r2s4i18s2,1,7.1134842408858345,10.0
base_r2s4i18s2,1,7.482893152754551,11.0
base_r2s4i18s2,1,8.764758278242079,12.0
base_r2s4i18s2,1,8.79094333264014,13.0
base_r2s4i18s2,1,8.793420970605803,14.0
base_r2s4i18s2,1,8.955242826224511,15.0
base_r2s4i18s2,1,10.541069037073385,16.0
base_r2s4i18s2,1,10.857592576749958,17.0
base_r2s4i18s2,1,11.616713002716597,18.0
base_r2s4i18s2,1,15.410884643082273,17.0
base_r2s4i18s2,1,15.410884643082273,18.0
base_r2s4i18s2,1,17.428808929470996,17.0
base_r2s4i18s2,1,17.428808929470996,18.0
base_r2s4i18s2,1,18.866127763174557,17.0
base_r2s4i18s2,1,18.866127763174557,18.0
base_r2s4i18s2,1,19.799402518480417,17.0
base_r2s4i18s2,1,19.799402518480417,18.0
base_r2s4i18s2,1,19.82730794771154,17.0
base_r2s4i18s2,1,19.82730794771154,18.0
base_r2s4i18s2,1,20.25320343641291,17.0
base_r2s4i18s2,1,20.25320343641291,18.0
base_r2s4i18s2,1,20.29388849104996,17.0
base_r2s4i18s2,1,20.29388849104996,18.0
base_r2s4i18s2,1,20.431080609973723,17.0
base_r2s4i18s2,1,20.431080609973723,18.0
base_r2s4i18s2,1,21.55486920184205,17.0
base_r2s4i18s2,1,21.55486920184205,18.0
base_r2s4i18s2,1,22.02225341151565,17.0
base_r2s4i18s2,1,22.02225341151565,18.0
base_r2s4i18s2,1,23.049339391807994,17.0
base_r2s4i18s2,1,23.049339391807994,18.0
base_r2s4i18s2,1,23.5420846252092,17.0
base_r2s4i18s2,1,23.5420846252092,18.0
base_r2s4i18s2,1,23.89301847252782,17.0
base_r2s4i18s2,1,23.89301847252782,18.0
base_r2s4i18s2,1,24.76851654664536,17.0
base_r2s4i18s2,1,24.76851654664536,18.0
base_r2s4i18s2,1,25.284282407483353,17.0
base_r2s4i18s2,1,25.284282407483353,18.0
base_r2s4i18s2,1,25.963513178541138,17.0
base_r2s4i18s2,1,25.963513178541138,18.0
base_r2s4i18s2,1,26.008480608970395,17.0
base_r2s4i18s2,1,26.008480608970395,18.0
base_r2s4i18s2,1,27.467035292339624,17.0
base_r2s4i18s2,1,27.467035292339624,18.0
base_r2s4i18s2,1,30.216686836870316,17.0
base_r2s4i18s2,1,30.216686836870316,18.0
base_r2s4i18s2,1,32.88997091608193,17.0
base_r2s4i18s2,1,32.88997091608193,18.0
base_r2s4i18s2,1,33.16000047708777,17.0
base_r2s4i18s2,1,33.16000047708777,18.0
base_r2s4i18s2,1,34.07651189984558,17.0
base_r2s4i18s2,1,34.07651189984558,18.0
base_r2s4i18s2,1,34.863158832520966,17.0
base_r2s4i18s2,1,34.863158832520966,18.0
base_r2s4i18s2,1,34.924536828886126,17.0
base_r2s4i18s2,1,34.924536828886126,18.0
base_r2s4i18s2,1,36.28052926936054,17.0
base_r2s4i18s2,1,36.28052926936054,18.0
base_r2s4i18s2,1,36.64175506548448,17.0
base_r2s4i18s2,1,36.64175506548448,18.0
base_r2s4i18s2,1,36.81069039449251,17.0
base_r2s4i18s2,1,36.81069039449251,18.0
base_r2s4i18s2,1,38.277164526405514,17.0
base_r2s4i18s2,1,38.277164526405514,18.0
base_r2s4i18s2,1,38.95092921964569,17.0
base_r2s4i18s2,1,38.95092921964569,18.0
base_r2s4i18s2,1,39.2696197414158,17.0
base_r2s4i18s2,1,39.2696197414158,18.0
base_r2s4i18s2,1,39.54213532248488,17.0
base_r2s4i18s2,1,39.54213532248488,18.0
base_r2s4i18s2,1,39.588101576217525,17.0
base_r2s4i18s2,1,39.588101576217525,18.0
base_r2s4i18s2,1,39.60656096033752,17.0
base_r2s4i18s2,1,39.60656096033752,18.0
base_r2s4i18s2,1,39.65119997839078,17.0
base_r2s4i18s2,1,39.65119997839078,18.0
base_r2s4i18s2,1,41.978016897730114,17.0
base_r2s4i18s2,1,41.978016897730114,18.0
base_r2s4i18s2,1,42.561921017864634,17.0
base_r2s4i18s2,1,42.561921017864634,18.0
base_r2s4i18s2,1,45.935057636290445,17.0
base_r2s4i18s2,1,45.935057636290445,18.0
base_r2s4i18s2,1,46.5994672650104,17.0
base_r2s4i18s2,1,46.5994672650104,18.0
base_r2s4i18s2,1,47.960387944391584,17.0
base_r2s4i18s2,1,47.960387944391584,18.0
base_r2s4i18s2,1,48.47630425354958,17.0
base_r2s4i18s2,1,48.47630425354958,18.0
base_r2s4i18s2,1,49.215461903221566,17.0
base_r2s4i18s2,1,49.215461903221566,18.0
base_r2s4i18s2,1,50.50644679180815,17.0
base_r2s4i18s2,1,50.50644679180815,18.0
base_r2s4i18s2,1,51.47979034978515,17.0
base_r2s4i18s2,1,51.47979034978515,18.0
base_r2s4i18s2,1,52.83302114854411,17.0
base_r2s4i18s2,1,52.83302114854411,18.0
base_r2s4i18s2,1,52.95129924034982,17.0
base_r2s4i18s2,1,52.95129924034982,18.0
base_r2s4i18s2,1,53.10639972535758,17.0
base_r2s4i18s2,1,53.10639972535758,18.0
base_r2s4i18s2,1,53.64552166413969,17.0
base_r2s4i18s2,1,53.64552166413969,18.0
base_r2s4i18s2,1,53.689704779116056,17.0
base_r2s4i18s2,1,53.689704779116056,18.0
base_r2s4i18s2,1,54.815840313924554,17.0
base_r2s4i18s2,1,54.815840313924554,18.0
base_r2s4i18s2,1,54.86887148003227,17.0
base_r2s4i18s2,1,54.86887148003227,18.0
base_r2s4i18s2,1,55.25491478803758,17.0
base_r2s4i18s2,1,55.25491478803758,18.0
base_r2s4i18s2,1,55.42512388151623,17.0
base_r2s4i18s2,1,55.42512388151623,18.0
base_r2s4i18s2,1,56.16357279929005,17.0
base_r2s4i18s2,1,56.16357279929005,18.0
base_r2s4i18s2,1,58.358421767772455,17.0
base_r2s4i18s2,1,58.358421767772455,18.0
base_r2s4i18s2,1,59.83258207663838,17.0
base_r2s4i18s2,1,59.83258207663838,18.0
base_r2s4i18s2,1,61.263953778982376,17.0
base_r2s4i18s2,1,61.263953778982376,18.0
base_r2s4i18s2,1,61.844604790917096,17.0
base_r2s4i18s2,1,61.844604790917096,18.0
base_r2s4i18s2,1,63.3560307714368,17.0
base_r2s4i18s2,1,63.3560307714368,18.0
base_r2s4i18s2,1,64.43230705501418,17.0
base_r2s4i18s2,1,64.43230705501418,18.0
base_r2s4i18s2,1,64.59332346272707,17.0
base_r2s4i18s2,1,64.59332346272707,18.0
base_r2s4i18s2,1,65.46786929569649,17.0
base_r2s4i18s2,1,65.46786929569649,18.0
base_r2s4i18s2,1,65.99556299550444,17.0
base_r2s4i18s2,1,65.99556299550444,18.0
base_r2s4i18s2,1,68.35821972590713,17.0
base_r2s4i18s2,1,68.35821972590713,18.0
base_r2s4i18s2,1,68.65815649631803,17.0
base_r2s4i18s2,1,68.65815649631803,18.0
base_r2s4i18s2,1,68.92127576743093,17.0
base_r2s4i18s2,1,68.92127576743093,18.0
base_r2s4i18s2,1,69.05613480546376,17.0
base_r2s4i18s2,1,69.05613480546376,18.0
base_r2s4i18s2,1,69.34828812743596,17.0
base_r2s4i18s2,1,69.34828812743596,18.0
base_r2s4i18s2,1,69.60425017616828,17.0
base_r2s4i18s2,1,69.60425017616828,18.0
base_r2s4i18s2,1,70.96042709579167,17.0
base_r2s4i18s2,1,70.96042709579167,18.0
base_r2s4i18s2,1,71.40584052358403,17.0
base_r2s4i18s2,1,71.40584052358403,18.0
base_r2s4i18s2,1,71.55071013456414,17.0
base_r2s4i18s2,1,71.55071013456414,18.0
base_r2s4i18s2,1,72.13061240174416,17.0
base_r2s4i18s2,1,72.13061240174416,18.0
base_r2s4i18s2,1,74.95858615903859,17.0
base_r2s4i18s2,1,74.95858615903859,18.0
base_r2s4i18s2,1,76.17013253926733,17.0
base_r2s4i18s2,1,76.17013253926733,18.0
base_r2s4i18s2,1,77.9755174967586,17.0
base_r2s4i18s2,1,77.9755174967586,18.0
base_r2s4i18s2,1,79.10517113748504,17.0
base_r2s4i18s2,1,79.10517113748504,18.0
base_r2s4i18s2,1,79.26561174846724,17.0
base_r2s4i18s2,1,79.26561174846724,18.0
base_r2s4i18s2,1,79.63879075571174,17.0
base_r2s4i18s2,1,79.63879075571174,18.0
base_r2s4i18s2,1,80.09119901377642,17.0
base_r2s4i18s2,1,80.09119901377642,18.0
base_r2s4i18s2,1,81.71218961199564,17.0
base_r2s4i18s2,1,81.71218961199564,18.0
base_r2s4i18s2,1,83.83791689968612,17.0
base_r2s4i18s2,1,83.83791689968612,18.0
base_r2s4i18s2,1,83.89796678821969,17.0
base_r2s4i18s2,1,83.89796678821969,18.0
base_r2s4i18s2,1,83.94664337473785,17.0
base_r2s4i18s2,1,83.94664337473785,18.0
base_r2s4i18s2,1,84.05917440449399,17.0
base_r2s4i18s2,1,84.05917440449399,18.0
base_r2s4i18s2,1,84.60910127260037,17.0
base_r2s4i18s2,1,84.60910127260037,18.0
base_r2s4i18s2,1,85.40912788936394,17.0
base_r2s4i18s2,1,85.40912788936394,18.0
base_r2s4i18s2,1,86.50610321686298,17.0
base_r2s4i18s2,1,86.50610321686298,18.0
base_r2s4i18s2,1,87.16893365728534,17.0
base_r2s4i18s2,1,87.16893365728534,18.0
base_r2s4i18s2,1,87.74154804280016,17.0
base_r2s4i18s2,1,87.74154804280016,18.0
base_r2s4i18s2,1,88.02073135433223,17.0
base_r2s4i18s2,1,88.02073135433223,18.0
base_r2s4i18s2,1,91.07214049355399,17.0
base_r2s4i18s2,1,91.07214049355399,18.0
base_r2s4i18s2,1,91.45367132366424,17.0
base_r2s4i18s2,1,91.45367132366424,18.0
base_r2s4i18s2,1,92.34927666183367,17.0
base_r2s4i18s2,1,92.34927666183367,18.0
base_r2s4i18s2,1,93.75448413189105,17.0
base_r2s4i18s2,1,93.75448413189105,18.0
base_r2s4i18s2,1,95.13365031362244,17.0
base_r2s4i18s2,1,95.13365031362244,18.0
base_r2s4i18s2,1,95.14970737474988,17.0
base_r2s4i18s2,1,95.14970737474988,18.0
base_r2s4i18s2,1,95.80135533824291,17.0
base_r2s4i18s2,1,95.80135533824291,18.0
base_r2s4i18s2,1,96.95465474828549,17.0
base_r2s4i18s2,1,96.95465474828549,18.0
base_r2s4i18s2,1,98.1310189188245,17.0
base_r2s4i18s2,1,98.1310189188245,18.0
base_r2s4i18s2,1,98.42909675390032,17.0
base_r2s4i18s2,1,98.42909675390032,18.0
base_r2s4i18s2,1,99.46502936608923,17.0
base_r2s4i18s2,1,99.46502936608923,18.0
base_r2s4i18s2,1,99.69939643195826,17.0
base_r2s4i18s2,1,99.69939643195826,18.0
base_r2s4i18s2,1,99.84644688160415,17.0
base_r2s4i18s2,1,99.84644688160415,18.0
base_r2s4i18s2,1,99.92710204634105,17.0
base_r2s4i18s2,1,99.92710204634105,18.0
base_r2s4i18s2,1,101.51133328921236,17.0
base_r2s4i18s2,1,101.51133328921236,18.0
base_r2s4i18s2,1,101.54111406000203,17.0
base_r2s4i18s2,1,101.54111406000203,18.0
base_r2s4i18s2,1,102.99805313679015,17.0
base_r2s4i18s2,1,102.99805313679015,18.0
base_r2s4i18s2,1,104.26587444526999,17.0
base_r2s4i18s2,1,104.26587444526999,18.0
base_r2s4i18s2,1,104.9128107846735,17.0
base_r2s4i18s2,1,104.9128107846735,18.0
base_r2s4i18s2,1,105.87575251281044,17.0
base_r2s4i18s2,1,105.87575251281044,18.0
base_r2s4i18s2,1,106.14668567212622,17.0
base_r2s4i18s2,1,106.14668567212622,18.0
base_r2s4i18s2,1,108.60350670259808,17.0
base_r2s4i18s2,1,108.60350670259808,18.0
base_r2s4i18s2,1,108.88692449951898,17.0
base_r2s4i18s2,1,108.88692449951898,18.0
base_r2s4i18s2,1,110.5203652130319,17.0
base_r2s4i18s2,1,110.5203652130319,18.0
base_r2s4i18s2,1,111.23969376087244,17.0
base_r2s4i18s2,1,111.23969376087244,18.0
base_r2s4i18s2,1,112.77115512906707,17.0
base_r2s4i18s2,1,112.77115512906707,18.0
base_r2s4i18s2,1,113.67090478844305,17.0
base_r2s4i18s2,1,113.67090478844305,18.0
base_r2s4i18s2,1,114.01620860706018,17.0
base_r2s4i18s2,1,114.01620860706018,18.0
base_r2s4i18s2,1,114.16293665462491,17.0
base_r2s4i18s2,1,114.16293665462491,18.0
base_r2s4i18s2,1,114.51964088761973,17.0
base_r2s4i18s2,1,114.51964088761973,18.0
base_r2s4i18s2,1,115.11444385773638,17.0
base_r2s4i18s2,1,115.11444385773638,18.0
base_r2s4i18s2,1,115.3261587563829,17.0
base_r2s4i18s2,1,115.3261587563829,18.0
base_r2s4i18s2,1,116.21080548271689,17.0
base_r2s4i18s2,1,116.21080548271689,18.0
base_r2s4i18s2,1,116.30282616912963,17.0
base_r2s4i18s2,1,116.30282616912963,18.0
base_r2s4i18s2,1,117.76419279897908,17.0
base_r2s4i18s2,1,117.76419279897908,18.0
base_r2s4i18s2,1,118.68505403022557,17.0
base_r2s4i18s2,1,118.68505403022557,18.0
base_r2s4i18s2,1,118.90456237481641,17.0
base_r2s4i18s2,1,118.90456237481641,18.0
base_r2s4i18s2,1,118.9662792514248,17.0
base_r2s4i18s2,1,118.9662792514248,18.0
base_r2s4i18s2,1,119.97753514244613,17.0
base_r2s4i18s2,1,119.97753514244613,18.0
base_r2s4i18s2,1,123.72857859829942,17.0
base_r2s4i18s2,1,123.72857859829942,18.0
base_r2s4i18s2,1,124.83836826254581,17.0
base_r2s4i18s2,1,124.83836826254581,18.0
base_r2s4i18s2,1,125.99448033158572,17.0
base_r2s4i18s2,1,125.99448033158572,18.0
base_r2s4i18s2,1,126.46336790628725,17.0
base_r2s4i18s2,1,126.46336790628725,18.0
base_r2s4i18s2,1,126.97690010599285,17.0
base_r2s4i18s2,1,126.97690010599285,18.0
base_r2s4i18s2,1,128.3328790317781,17.0
base_r2s4i18s2,1,128.3328790317781,18.0
base_r2s4i18s2,1,128.74027915407817,17.0
base_r2s4i18s2,1,128.74027915407817,18.0
base_r2s4i18s2,1,129.23650778612716,17.0
base_r2s4i18s2,1,129.23650778612716,18.0
base_r2s4i18s2,1,130.28893298880158,17.0
base_r2s4i18s2,1,130.28893298880158,18.0
base_r2s4i18s2,1,130.82745637604694,17.0
base_r2s4i18s2,1,130.82745637604694,18.0
base_r2s4i18s2,1,130.8283148790472,17.0
base_r2s4i18s2,1,130.8283148790472,18.0
base_r2s4i18s2,1,130.96448079491088,17.0
base_r2s4i18s2,1,130.96448079491088,18.0
base_r2s4i18s2,1,131.42105458520507,17.0
base_r2s4i18s2,1,131.42105458520507,18.0
base_r2s4i18s2,1,132.22989616128973,17.0
base_r2s4i18s2,1,132.22989616128973,18.0
base_r2s4i18s2,1,133.361563979067,17.0
base_r2s4i18s2,1,133.361563979067,18.0
base_r2s4i18s2,1,133.73449746314506,17.0
base_r2s4i18s2,1,133.73449746314506,18.0
base_r2s4i18s2,1,134.0971844468557,17.0
base_r2s4i18s2,1,134.0971844468557,18.0
base_r2s4i18s2,1,136.34004873206513,17.0
base_r2s4i18s2,1,136.34004873206513,18.0
base_r2s4i18s2,1,136.51194085398376,17.0
base_r2s4i18s2,1,136.51194085398376,18.0
base_r2s4i18s2,1,139.8606950330496,17.0
base_r2s4i18s2,1,139.8606950330496,18.0
base_r2s4i18s2,1,142.1646957699835,17.0
base_r2s4i18s2,1,142.1646957699835,18.0
base_r2s4i18s2,1,142.44848135977648,17.0
base_r2s4i18s2,1,142.44848135977648,18.0
base_r2s4i18s2,1,142.59769699279,17.0
base_r2s4i18s2,1,142.59769699279,18.0
base_r2s4i18s2,1,143.3163735156747,17.0
base_r2s4i18s2,1,143.3163735156747,18.0
base_r2s4i18s2,1,144.06900661978372,17.0
base_r2s4i18s2,1,144.06900661978372,18.0
base_r2s4i18s2,1,144.57896172038312,17.0
base_r2s4i18s2,1,144.57896172038312,18.0
base_r2s4i18s2,1,145.08672451283954,17.0
base_r2s4i18s2,1,145.08672451283954,18.0
base_r2s4i18s2,1,145.11055396677878,17.0
base_r2s4i18s2,1,145.11055396677878,18.0
base_r2s4i18s2,1,146.31599126434747,17.0
base_r2s4i18s2,1,146.31599126434747,18.0
base_r2s4i18s2,1,146.43840376557,17.0
base_r2s4i18s2,1,146.43840376557,18.0
base_r2s4i18s2,1,147.02760770773838,17.0
base_r2s4i18s2,1,147.02760770773838,18.0
base_r2s4i18s2,1,148.55532289405053,17.0
base_r2s4i18s2,1,148.55532289405053,18.0
base_r2s4i18s2,1,149.33165869682796,17.0
base_r2s4i18s2,1,149.33165869682796,18.0
base_r2s4i18s2,1,150.0722345416219,17.0
base_r2s4i18s2,1,150.0722345416219,18.0
base_r2s4i18s2,1,150.60712234463543,17.0
base_r2s4i18s2,1,150.60712234463543,18.0
base_r2s4i18s2,1,151.24150469303828,17.0
base_r2s4i18s2,1,151.24150469303828,18.0
base_r2s4i18s2,1,151.909436422485,17.0
base_r2s4i18s2,1,151.909436422485,18.0
base_r2s4i18s2,1,154.73769260205566,17.0
base_r2s4i18s2,1,154.73769260205566,18.0
base_r2s4i18s2,1,155.51138374272008,17.0
base_r2s4i18s2,1,155.51138374272008,18.0
base_r2s4i18s2,1,156.48983783751666,17.0
base_r2s4i18s2,1,156.48983783751666,18.0
base_r2s4i18s2,1,157.17524867754796,17.0
base_r2s4i18s2,1,157.17524867754796,18.0
base_r2s4i18s2,1,157.55169946044916,17.0
base_r2s4i18s2,1,157.55169946044916,18.0
base_r2s4i18s2,1,158.3297965622904,17.0
base_r2s4i18s2,1,158.3297965622904,18.0
base_r2s4i18s2,1,158.6266604887774,17.0
base_r2s4i18s2,1,158.6266604887774,18.0
base_r2s4i18s2,1,159.17568148419983,17.0
base_r2s4i18s2,1,159.17568148419983,18.0
base_r2s4i18s2,1,160.27361464719525,17.0
base_r2s4i18s2,1,160.27361464719525,18.0
base_r2s4i18s2,1,160.59111364750746,17.0
base_r2s4i18s2,1,160.59111364750746,18.0
base_r2s4i18s2,1,161.96730818902387,17.0
base_r2s4i18s2,1,161.96730818902387,18.0
base_r2s4i18s2,1,162.45419044147295,17.0
base_r2s4i18s2,1,162.45419044147295,18.0
base_r2s4i18s2,1,164.47127900401682,17.0
base_r2s4i18s2,1,164.47127900401682,18.0
base_r2s4i18s2,1,165.06838137227086,17.0
base_r2s4i18s2,1,165.06838137227086,18.0
base_r2s4i18s2,1,165.28102514843874,17.0
base_r2s4i18s2,1,165.28102514843874,18.0
base_r2s4i18s2,1,165.31112523302016,17.0
base_r2s4i18s2,1,165.31112523302016,18.0
base_r2s4i18s2,1,166.04748193450482,17.0
base_r2s4i18s2,1,166.04748193450482,18.0
base_r2s4i18s2,1,166.6269950954611,17.0
base_r2s4i18s2,1,166.6269950954611,18.0
base_r2s4i18s2,1,169.18916046800715,17.0
base_r2s4i18s2,1,169.18916046800715,18.0
base_r2s4i18s2,1,169.9463183782548,17.0
base_r2s4i18s2,1,169.9463183782548,18.0
base_r2s4i18s2,1,170.19046504432563,17.0
base_r2s4i18s2,1,170.19046504432563,18.0
base_r2s4i18s2,1,171.84438085757782,17.0
base_r2s4i18s2,1,171.84438085757782,18.0
base_r2s4i18s2,1,172.17797868370366,17.0
base_r2s4i18s2,1,172.17797868370366,18.0
base_r2s4i18s2,1,172.62099711010652,17.0
base_r2s4i18s2,1,172.62099711010652,18.0
base_r2s4i18s2,1,173.1158433523253,17.0
base_r2s4i18s2,1,173.1158433523253,18.0
base_r2s4i18s2,1,173.3896357423663,17.0
base_r2s4i18s2,1,173.3896357423663,18.0
base_r2s4i18s2,1,173.58632970722806,17.0
base_r2s4i18s2,1,173.58632970722806,18.0
base_r2s4i18s2,1,174.99301383863482,17.0
base_r2s4i18s2,1,174.99301383863482,18.0
