ts,occ
127.89946561437888,11.0
128.53885198716173,12.0
130.06964291987083,11.0
132.1462737600293,10.0
133.42230844273362,9.0
133.5476646757414,8.0
134.77991205511094,9.0
134.98050541170753,8.0
135.08184166247443,7.0
135.68938072701215,6.0
136.32167813349545,7.0
136.47360449043484,6.0
137.6425753193397,5.0
138.14055290570334,6.0
138.33004570106075,5.0
138.62556782389814,4.0
138.66895963496734,3.0
138.83914097747547,4.0
139.5989251316205,5.0
140.4135637734912,6.0
141.29231701536662,7.0
141.34761490761352,8.0
141.6867041999759,9.0
142.95803157211733,10.0
143.01621962861748,11.0
143.14538862761978,12.0
145.2779818749653,11.0
146.44581904202118,10.0
148.8798294849206,9.0
149.1078441911136,8.0
150.01550703289905,7.0
151.119980918735,8.0
151.37598950695119,7.0
151.5126873238766,8.0
151.60315336403218,7.0
151.6883166851423,6.0
152.02072450429293,5.0
152.68472168986307,6.0
152.96249003676124,5.0
153.0350939419261,4.0
153.4118883840026,5.0
153.52081150879158,4.0
154.34532620817987,5.0
155.74560214569217,6.0
156.00337462469383,7.0
156.45360781176902,8.0
156.91321790529764,9.0
157.59272460907687,10.0
158.27939372152855,11.0
158.83154030320048,12.0
161.27025842637136,11.0
161.88383866427958,10.0
163.00785993831397,9.0
163.57069131240831,8.0
164.5119751573381,7.0
165.7786646697741,8.0
165.79872255651298,9.0
166.087661064266,8.0
166.54156673039012,7.0
166.72530363809173,6.0
167.0159023484494,5.0
167.65438663027263,6.0
167.8511440029432,5.0
168.34082391445943,6.0
169.0437753748091,5.0
169.24684171081503,4.0
169.25976395869333,5.0
169.97822606101525,6.0
170.83918678047743,7.0
170.90985795490016,8.0
171.64032592542392,9.0
171.6989826030099,10.0
171.75737892204071,11.0
174.55150507050314,12.0
175.89533093267553,11.0
176.45465362192775,10.0
177.87488977617903,9.0
179.6115340084845,8.0
179.66235235058386,7.0
179.93575518904217,8.0
180.09681012265156,9.0
180.3528287413179,8.0
180.87705335153393,7.0
181.28139523581387,6.0
181.6814402060959,5.0
181.71413818524925,4.0
182.07191471547998,3.0
182.8872196327872,4.0
183.06919128031464,5.0
183.4542814780735,6.0
184.74234351511478,7.0
185.0247008258973,6.0
185.18625070042177,7.0
186.29243539667794,8.0
186.6276059889557,9.0
186.902780824556,10.0
188.23376908592718,11.0
188.56689420299944,12.0
190.8716887378204,11.0
191.02657445974737,10.0
192.99919983923002,9.0
193.25086120805025,8.0
194.59435898093156,7.0
195.2500693867782,8.0
195.73250888565718,7.0
195.86098835279074,8.0
197.29035414743743,7.0
197.50226876512136,6.0
197.5702120297626,7.0
197.97607014421573,8.0
198.23426882544027,7.0
198.3095407818803,6.0
198.36023077964725,7.0
198.7159079665249,6.0
199.02012188832717,5.0
199.20791087867357,6.0
201.1262572501871,7.0
201.50625607004088,8.0
202.28456955891886,9.0
203.13831050952084,10.0
203.99828043413694,11.0
205.36305895260017,12.0
205.51948549576286,11.0
206.56951911204817,10.0
207.5936313481361,9.0
208.17091301352514,8.0
208.51541840645174,7.0
209.6850040223129,8.0
210.1224064599236,9.0
210.22871274028577,8.0
210.6148357280922,9.0
211.78407449419103,8.0
212.23575394185028,7.0
212.78805122587218,8.0
212.84880110743137,7.0
213.13997272445937,6.0
213.17458182036856,7.0
214.5386451346654,6.0
214.8002539233802,7.0
215.9363006584368,6.0
215.9636972731188,7.0
216.019531459549,8.0
217.11452511520199,9.0
217.31396979126816,10.0
217.89861783580787,11.0
219.86683811443237,10.0
220.27208351743246,9.0
220.66521762999,10.0
220.76678172433404,9.0
223.34820583806155,8.0
223.36815609896615,7.0
223.6728098524565,8.0
225.0518230895123,7.0
225.37510395390802,8.0
225.99618553990547,7.0
226.03314032709065,8.0
226.2639267609425,7.0
226.6138364103844,8.0
227.98585626579606,7.0
228.06202245227325,6.0
228.08808029051426,7.0
228.70975958716562,6.0
229.0694517413449,7.0
229.34431927659378,8.0
230.47881590316376,9.0
231.8558425056412,8.0
232.35147774670793,9.0
232.7566460244627,10.0
233.925556663702,9.0
234.02531779888528,10.0
235.50282356406004,9.0
236.18225148337262,8.0
236.401473609417,9.0
236.6813081843209,8.0
238.34001616433122,7.0
239.3392399231424,8.0
239.3895229683622,7.0
239.4221690427302,8.0
239.7860832134703,7.0
239.9527642199863,8.0
240.5766070740474,7.0
240.83705394216327,8.0
241.89067340297262,9.0
242.6684458580299,8.0
243.01411004161287,9.0
243.51135158083287,10.0
243.8631860121143,9.0
244.12299549730673,8.0
246.48641046000606,9.0
247.00007059763706,10.0
247.54393733042778,9.0
247.74251338203013,10.0
249.98173878019915,9.0
250.33643718286598,8.0
250.34283568855454,9.0
250.53411465104193,8.0
250.99484939999707,7.0
251.17233746828643,8.0
252.0081178879732,7.0
253.0481271296186,6.0
253.57144683091573,5.0
253.8337713376442,6.0
254.52200849103656,7.0
255.32940274415566,8.0
256.1369367976442,9.0
256.4468514794831,10.0
257.0155070863489,9.0
257.1967558799932,8.0
257.9238650384823,9.0
257.9682141190002,8.0
258.34622257349537,9.0
260.3941771349791,8.0
261.6696096604207,7.0
262.00311968334626,8.0
262.3547581132097,9.0
263.37532070014623,10.0
264.01122402295994,9.0
264.87812579913725,10.0
265.09390706434505,9.0
265.9588001554499,8.0
266.10310405464594,9.0
266.1613260294187,8.0
267.7280065737028,7.0
268.4434332627085,8.0
268.69860680421726,7.0
268.9036610826388,8.0
269.00628962872076,7.0
269.9945690914426,8.0
270.87627677982204,9.0
272.3201380793214,8.0
272.32563545958243,9.0
272.36601581150325,8.0
272.6848998123114,9.0
273.8852040196348,8.0
274.8557454699334,9.0
275.07640808527754,8.0
276.24846892944737,7.0
277.0207622051466,8.0
277.10975422659067,9.0
278.44436558271576,8.0
279.1670798511753,9.0
279.41921420186765,8.0
280.6317617237357,7.0
281.31873718110734,6.0
281.36943497732443,7.0
281.5166800470036,8.0
282.81526142656026,7.0
283.3063739646645,6.0
283.9029717078475,7.0
284.6504785302656,8.0
285.4329002332313,9.0
285.45092893342184,10.0
286.42839128450896,9.0
287.35734392356716,8.0
287.5929892425693,9.0
287.79629024692116,8.0
287.82380248263667,9.0
289.74398000331325,10.0
290.1247544567658,9.0
291.45950367544657,8.0
291.6991441833687,7.0
292.47182260014785,8.0
293.6179316112369,9.0
294.0116659986936,8.0
294.7133505453006,9.0
294.75242773909775,10.0
294.9240671166667,9.0
295.7012478880235,8.0
296.1027468939849,7.0
296.5629068059329,8.0
297.9351605986484,7.0
298.1686588911044,6.0
298.5215615200469,7.0
298.82464691599387,8.0
299.6963842551747,9.0
299.805661879182,10.0
301.6487710749697,9.0
301.6839440039664,10.0
302.3438945382034,11.0
303.4511232795693,12.0
303.82713096638764,11.0
303.91961238614795,10.0
305.3320956479146,9.0
305.7564521134826,8.0
306.13584583268806,9.0
306.9317523400725,8.0
308.1828327943167,9.0
308.5309491642143,10.0
308.9958085354141,9.0
309.3714372286702,8.0
309.6693543357439,9.0
310.0764396852223,8.0
310.4990619632874,9.0
310.51877981164034,8.0
312.6294683081708,9.0
312.887036817465,8.0
313.304979223304,7.0
313.67879683062495,6.0
313.81384283796467,7.0
314.58271557859337,8.0
316.06937635085455,9.0
316.09062478267026,10.0
317.7303762346348,9.0
318.3287776666108,10.0
318.7209555141841,9.0
318.95535490458246,10.0
319.09688250560276,9.0
320.1166090989477,8.0
320.95055500711544,7.0
322.03375873334716,8.0
323.71887854989905,9.0
324.11712791397156,8.0
324.3400478267182,9.0
324.40382057423136,10.0
324.8812938375315,11.0
325.03864263191133,10.0
326.42922710928843,9.0
326.474291139576,8.0
326.7674104553236,9.0
326.80535813368255,8.0
328.35445888190037,9.0
328.64764057324146,10.0
328.81286683423707,9.0
328.9683852240379,8.0
329.78206783275823,9.0
331.444688798339,10.0
331.7342853340677,11.0
333.3979161036763,10.0
333.89195244825794,9.0
334.5357934534637,8.0
334.5765802510461,7.0
335.3319324080438,6.0
335.72714341824764,7.0
336.8914687180567,8.0
337.7261435606263,7.0
338.3167353637279,8.0
338.65323324499167,7.0
338.7330350362872,6.0
339.2692837743624,7.0
340.11065967912026,8.0
340.21854761329956,7.0
341.4212359010602,8.0
341.85750756203845,7.0
341.9797266898092,6.0
342.450419175045,7.0
342.95400044530646,8.0
344.0240487208206,9.0
344.9863882440085,10.0
345.73284363203254,9.0
346.0601020650383,10.0
346.6328311345601,11.0
347.31045576717514,10.0
349.447381064286,9.0
349.4617596336672,8.0
351.00568152829237,7.0
351.5547242768056,8.0
352.0145765974777,9.0
352.6907787186181,10.0
353.62836970585977,9.0
354.0136762329212,8.0
354.16434268351634,7.0
354.4436135501105,6.0
355.0291738599477,5.0
355.4044140968237,6.0
355.5161852266209,7.0
356.1806136377157,6.0
356.3111411933324,7.0
356.51200833061114,8.0
356.66659942344387,9.0
356.778057945642,8.0
357.7587183579802,9.0
358.3838232310618,10.0
360.00799042637243,11.0
360.44186602405426,12.0
361.58502994593533,11.0
362.058291303997,10.0
362.71848800436607,9.0
365.78372955991864,8.0
366.0572534520438,9.0
366.31433997282244,8.0
366.59481930912386,7.0
366.71691510892686,8.0
366.7186249452229,7.0
367.3142031875425,6.0
367.8284892386943,5.0
368.4608118432194,6.0
368.56773435067595,5.0
369.88995793096706,6.0
370.01197362847836,5.0
370.1709755823827,6.0
370.5715723788788,7.0
370.96946484722406,8.0
371.41677901825557,9.0
371.6076430901936,8.0
372.8835917811335,9.0
374.5024753117045,10.0
374.99672939797773,11.0
375.69007996947784,12.0
377.0099050824126,11.0
377.91629051425946,10.0
379.4165736997898,9.0
380.57757882113873,8.0
380.58003158655066,7.0
380.76631817994064,6.0
380.822289705611,7.0
381.24828296456326,8.0
381.6804773489938,9.0
381.7450180444042,8.0
382.39690649002034,7.0
382.91555013949386,6.0
384.2441626937561,7.0
384.60420581963723,6.0
385.0861462677942,7.0
385.67758603544377,8.0
386.0271984509285,9.0
386.8555378822329,10.0
386.9776316961006,9.0
387.6099345097547,10.0
387.7179081153792,9.0
390.388492497173,10.0
390.85353042128247,11.0
391.20029333214427,10.0
391.7945780768725,11.0
391.8018972942383,10.0
392.562601598108,9.0
395.15772070210335,8.0
395.47612578815716,7.0
395.841281936254,8.0
396.21063770816454,7.0
396.84838753868013,8.0
397.1091843945277,7.0
397.202822708195,6.0
397.2421042318898,7.0
397.8242063837943,6.0
400.1529318575513,7.0
400.6789711944691,8.0
400.7489810973312,9.0
400.78197583547603,10.0
401.2179577202308,9.0
401.92281503085627,8.0
402.5044855760259,9.0
402.8675832970649,10.0
403.2277185387461,9.0
404.6663747328357,10.0
406.28351152318993,11.0
407.38284875820455,10.0
407.4898355177277,11.0
407.63251754644557,10.0
408.4377303944521,9.0
410.7804890396019,8.0
410.78407737317605,7.0
411.3754959804623,8.0
411.5996082468364,7.0
411.9066043822124,6.0
412.46948147104206,7.0
412.5288407804509,6.0
412.80637064442703,7.0
413.054176479727,6.0
413.21862899608567,7.0
414.92253285981025,6.0
415.66482145451994,7.0
415.9575363848913,8.0
417.50963374881985,7.0
417.6181546727919,6.0
417.71869805023937,7.0
418.468793853562,8.0
418.96345427152437,9.0
419.46057461107705,10.0
421.5605880977114,11.0
421.61391865441675,10.0
422.5108383911207,9.0
422.90460285837474,8.0
422.91951737611043,9.0
424.14448545472686,8.0
426.317620525137,7.0
426.4019669651211,6.0
426.81624664192634,7.0
427.15095468465984,8.0
427.35172215219217,9.0
427.58827108210494,10.0
428.99738705897306,9.0
429.38399564047563,8.0
429.59998977078556,7.0
429.67380643683873,6.0
430.52236035329446,7.0
431.6982168323669,6.0
432.1227613497612,7.0
433.2165431960386,8.0
433.9160606114837,7.0
434.398699630076,8.0
434.775346975585,9.0
435.0003079851256,10.0
436.88414799919667,9.0
437.47343660281393,10.0
437.5192520138772,9.0
437.8535335606183,8.0
438.2090868571209,7.0
438.3234293607582,8.0
440.2838336569365,9.0
440.7674127507839,10.0
440.86036344133385,9.0
441.9313050700211,10.0
442.6099552132275,9.0
443.43045549040363,10.0
444.05004587164575,9.0
444.94808973714845,8.0
445.3279950670362,7.0
445.3720461618213,8.0
445.49806410558364,7.0
447.05964243917845,8.0
448.0475051874509,9.0
448.09713334362453,8.0
448.5800932577298,9.0
448.6445461643889,8.0
449.18953941522415,9.0
449.9623762687173,10.0
450.3222410875352,9.0
450.8246199539523,8.0
452.1422128746851,7.0
452.94055060661844,8.0
453.7118069708453,7.0
454.091195789885,8.0
456.08647082758614,9.0
456.35517351035065,8.0
456.64151142509684,9.0
457.5492609158338,8.0
457.81213854929086,9.0
458.9837920313365,8.0
459.2571423085619,7.0
459.46428475410835,8.0
459.65543038985993,7.0
460.725580407886,8.0
461.4235455294425,7.0
462.21158373620915,8.0
463.0343828673354,9.0
463.3019744736168,8.0
464.0530245887726,9.0
464.32382538662614,10.0
465.6156336657517,9.0
466.08663444743604,10.0
466.66923620397034,9.0
466.96635479214257,10.0
466.9745626687346,9.0
467.88125315888533,8.0
469.47933619802046,7.0
470.6675351238174,8.0
471.08387046973337,7.0
471.38933270272565,8.0
471.62137399286496,9.0
473.0635912444319,8.0
473.887231975029,7.0
474.0081632869595,8.0
474.5280079444351,7.0
474.6220655086465,6.0
474.94113194544855,7.0
476.2119663864399,6.0
476.43832782986067,7.0
476.6045231250242,8.0
476.9399117599222,9.0
477.02414928000013,8.0
477.91253146019574,9.0
479.83854589843395,10.0
480.627841021422,11.0
480.7564969873234,10.0
481.64851720403954,9.0
481.9793535089692,10.0
482.1864881498096,9.0
485.05326672612273,8.0
485.19312457108913,7.0
485.87597963762005,8.0
485.9935559095799,9.0
485.99987232220053,10.0
487.0892443024147,9.0
487.4129987822784,8.0
487.80091459883516,7.0
487.98476403656457,6.0
489.53791415965645,7.0
490.02409118089696,8.0
490.29650879008,7.0
490.65746601671367,6.0
492.0193950284058,5.0
492.06813333539856,6.0
492.35956411011523,7.0
492.4476117339387,8.0
492.73526106181356,9.0
495.3826515805231,10.0
495.39241602535265,11.0
496.13450730579774,10.0
496.39222439230264,11.0
496.4098163195852,10.0
496.4540295232171,9.0
499.34405139496397,10.0
499.59310643143874,9.0
500.1068977642597,8.0
500.22370618844525,9.0
501.484937027516,10.0
502.32440420039194,9.0
502.7283964600565,8.0
502.73753112960947,7.0
503.65455173535474,6.0
504.9760759972373,7.0
505.2714520278803,8.0
505.4160339324014,7.0
505.57450707534184,6.0
506.4955062835741,7.0
507.29004823795674,8.0
507.7171935336747,7.0
507.84960168209966,8.0
508.34452038552394,9.0
509.60471659817154,8.0
510.76866485168057,9.0
510.8233874851326,8.0
511.4900872556721,7.0
512.0550296427441,8.0
512.1298292614459,9.0
512.6205066925621,10.0
515.5062524389218,9.0
515.8139126443316,8.0
515.8521371450986,9.0
516.7956201196205,8.0
517.6732368389326,9.0
517.8838982621387,8.0
519.6079547314454,7.0
519.8566082784525,8.0
520.5370639337206,7.0
520.7254275600793,8.0
520.7894281699387,7.0
522.1187379648055,8.0
522.3442334977182,7.0
522.4426053871551,6.0
522.6732490570431,7.0
523.1090552205981,6.0
523.2398072224424,7.0
523.2759263169195,8.0
525.4234563543639,9.0
525.912813759143,10.0
526.2959790281718,11.0
526.4134253644302,10.0
527.2776916396617,11.0
527.6955493476324,10.0
529.901148956637,9.0
531.0852322060445,10.0
531.6263268551236,9.0
532.3971626353552,8.0
532.6681837791004,9.0
533.5067136052319,8.0
533.9771971746355,7.0
534.3097970731405,6.0
535.1297277419602,7.0
535.321574984454,8.0
535.9288687150022,7.0
536.1790265214202,6.0
536.555060073092,5.0
536.8753218726836,6.0
537.3472469477604,5.0
537.4485431433235,6.0
537.9030495765766,7.0
538.4306164522452,8.0
538.9579363100354,9.0
539.8865474252423,10.0
541.5577306796673,11.0
541.8118529101382,10.0
542.0979659602262,11.0
542.7332216484627,10.0
545.3896566551796,9.0
547.1421521198408,8.0
547.3765516836654,9.0
547.4050578354659,8.0
547.6329904014475,9.0
547.9954791382779,8.0
548.1020496831916,7.0
548.5128522773177,6.0
549.5354110351886,5.0
550.0627262388822,4.0
550.1563602981704,5.0
550.5365081050586,6.0
551.0915546800376,7.0
551.1868328265216,8.0
551.9471133540516,7.0
551.9739692352839,8.0
552.5704003321611,7.0
552.6845690129943,8.0
555.2301791908227,9.0
555.2324818719754,10.0
555.4863350771459,11.0
557.4458913169392,12.0
558.1553026052775,11.0
558.7427481781726,10.0
560.1596635056026,9.0
561.2006348833735,8.0
561.5288760365589,7.0
562.1341443696742,8.0
562.1391125862187,7.0
562.7493693565775,6.0
562.7999003074784,5.0
563.2886607984397,6.0
564.4946309144572,7.0
564.5673377343668,8.0
565.527418697909,7.0
565.6451491774554,6.0
566.6374404187848,7.0
566.6517667921458,6.0
567.8693223723948,5.0
567.9089705507149,6.0
567.9498864850646,7.0
568.038500850785,8.0
569.9992164196632,9.0
570.0579422676238,10.0
570.7148153213553,11.0
571.4341094156999,12.0
572.6372583709051,11.0
574.575430646578,10.0
574.8416006318789,9.0
574.8839804011701,8.0
576.9259269365805,7.0
578.0142199629302,6.0
578.1902940715152,5.0
578.2554881112305,4.0
578.5817740561355,5.0
578.9585484539377,6.0
579.4331750596965,7.0
580.0993029764268,6.0
580.3068855563716,5.0
580.798761468163,6.0
581.0491069575396,7.0
581.6018419858656,6.0
581.8141510021084,5.0
582.5947344660522,6.0
583.3128928272265,7.0
583.8986947532587,8.0
584.9796035284292,9.0
585.4981700737682,10.0
585.5665755953582,11.0
586.5587765707407,12.0
588.6260415708866,11.0
589.5729654331882,10.0
590.3166504585739,9.0
591.0158476002898,8.0
591.9848811999047,7.0
592.3775612440011,8.0
593.2374965903742,7.0
593.4915350202918,8.0
593.5080419006144,7.0
593.5232573895017,8.0
594.3316603060804,7.0
595.0349768716464,6.0
595.5186352664637,5.0
596.2696952808428,6.0
596.7403158381778,7.0
597.21047464708,6.0
597.4784140733633,7.0
597.5561162481501,8.0
597.704646116264,7.0
598.8117286520533,8.0
600.1481940029861,9.0
600.1888115048332,10.0
600.4431036778623,11.0
600.8492021456894,12.0
602.6866903215022,11.0
603.7009931278578,10.0
603.9504827171437,9.0
606.7407508729285,8.0
606.8131009527444,9.0
607.4074035357231,8.0
607.4503348069612,9.0
607.4902978918489,8.0
608.7811517241806,7.0
609.1041623433782,8.0
609.5463580967852,7.0
610.2086795878986,6.0
610.8840251895786,5.0
610.9988178925236,4.0
612.0893845750066,5.0
612.133245717911,4.0
612.5823239307038,5.0
613.116081476733,6.0
613.148503784597,7.0
613.4662656201035,8.0
613.9147758427353,9.0
614.2153153728352,10.0
615.6028967022387,11.0
615.6681832204333,12.0
617.7154832193346,11.0
617.9627732601551,10.0
619.1927945664049,9.0
621.2649944447862,10.0
622.5326730352631,11.0
622.700545805139,10.0
622.9305909362838,9.0
623.1314030837299,10.0
623.9203296591049,9.0
624.1038866242354,8.0
624.1929919084237,7.0
624.3234286048995,6.0
624.65078808296,5.0
625.8124212007276,4.0
625.8916393183822,3.0
626.4467786992224,4.0
626.8630457039968,5.0
627.1412404518368,6.0
628.4687389356941,7.0
629.2282822585092,8.0
629.4182162581234,9.0
629.8003980912421,10.0
630.1313900749246,11.0
631.3133700267039,12.0
631.3676182943979,11.0
632.8504840598115,10.0
633.3470676232057,9.0
636.6749084216914,10.0
636.9718716349798,9.0
637.030201052722,8.0
637.6765203585917,7.0
637.7462223282698,8.0
638.3426791694558,9.0
638.8834478779448,8.0
639.4116907976818,7.0
639.683336053732,6.0
640.2901548550633,5.0
640.3282958893858,4.0
640.5567532330427,5.0
641.4858495022871,4.0
641.8619551768455,5.0
642.0845551788874,6.0
642.3534277777195,7.0
644.1574808279255,8.0
644.4465896387923,9.0
644.8486615667332,10.0
645.1387744016832,11.0
645.8642386897931,12.0
647.0522578312044,11.0
648.0178449864824,10.0
648.8267498276348,9.0
650.8331372550565,8.0
652.3606548163398,9.0
652.4209883823248,8.0
652.597852762974,7.0
652.966209556733,8.0
653.0475085464195,7.0
654.2567922832789,6.0
654.5360813073083,5.0
654.860407472859,6.0
654.8760482204664,7.0
655.4496657151594,6.0
655.7170844987326,5.0
656.3705482310927,4.0
656.9118924991346,5.0
657.5951846039198,6.0
658.2243050734213,7.0
659.2007663881453,8.0
659.3471922104426,9.0
659.5895802459052,10.0
660.7362770786432,11.0
660.7840379953885,12.0
663.1410353602652,11.0
663.7013808155914,10.0
665.2741701295405,9.0
665.4923213568446,8.0
666.9715940469999,7.0
667.1771469438107,8.0
667.6750973540176,7.0
668.2718041548638,8.0
669.1619216410273,7.0
669.5660640258026,6.0
669.8962878786053,5.0
670.083191327852,4.0
670.6801276182107,5.0
670.865741116521,6.0
670.8895565765794,5.0
671.3924913726486,4.0
671.4998167467717,5.0
673.5275580082979,6.0
674.2267588093804,7.0
674.2296301394077,8.0
674.3305155483753,9.0
674.3333056186282,10.0
675.4414283063232,11.0
676.0674324005033,12.0
677.2733729292102,11.0
678.2875676816618,10.0
680.8507194367452,9.0
681.2107241570917,8.0
681.869132867705,9.0
681.9815096316336,8.0
682.8061361216761,9.0
683.6567549931283,10.0
683.6790253174818,9.0
684.3641292010186,8.0
684.3648771740677,7.0
684.7932618874777,6.0
684.975951739555,7.0
685.63357237118,8.0
685.6635289325643,7.0
686.2379805345644,6.0
686.2722500636617,5.0
688.0099712184804,6.0
689.3857531102524,7.0
689.4497849448278,8.0
689.6288799093344,9.0
690.2251709683671,10.0
691.4139245030279,11.0
691.4859578129401,12.0
692.0477634362063,11.0
693.1457739638126,10.0
695.1917465436768,9.0
695.2619882734335,8.0
695.8359404875787,7.0
696.0336478614228,8.0
698.1260709985668,9.0
698.3184319674154,8.0
698.5181430865713,9.0
699.407953035011,8.0
700.2051799021554,7.0
700.8753651040525,8.0
701.0001949863704,9.0
701.1185162060787,8.0
701.5839520087854,7.0
701.7244009754194,6.0
702.397652566871,5.0
703.4735522506851,6.0
703.8155359993145,7.0
705.1593832419734,8.0
705.7776666817354,9.0
705.8317908416265,10.0
706.0976185102011,9.0
706.263697243326,10.0
707.5710127023419,11.0
708.3405977929523,10.0
708.5882489481766,9.0
711.3850838860383,8.0
711.7079973851713,7.0
712.6653575483698,8.0
712.7150906790964,9.0
714.1238797997598,10.0
714.6993564979084,9.0
714.8552218788401,8.0
715.260646166041,7.0
715.4209105953536,8.0
715.7942462129523,7.0
716.3225843830762,6.0
716.3747531343071,5.0
716.9968204057524,6.0
717.6623736506107,5.0
718.4948704137577,6.0
718.7499398262403,7.0
719.804196954488,8.0
720.3610315885879,9.0
721.0633754684463,10.0
721.6949344886092,11.0
722.8292591099483,10.0
723.2164525365798,9.0
723.2606048206508,10.0
724.3728905153522,9.0
726.1912137362123,8.0
726.9149204493779,9.0
727.7204813074997,8.0
728.0354296180683,9.0
728.5547176935212,8.0
728.7531210997407,7.0
728.9645946495879,8.0
730.3372580991473,7.0
730.8932856231776,8.0
731.1455441304108,7.0
732.1199814252659,6.0
732.1398306024923,5.0
732.6853807609858,6.0
733.7943218078607,5.0
733.9437962233662,6.0
734.2913411876806,7.0
734.3466219421126,8.0
734.4785613073631,9.0
734.7893234011281,10.0
736.1811964435169,11.0
737.2268145883663,10.0
738.3245324005887,11.0
738.3885382975167,10.0
739.2900892917927,9.0
740.9029102019858,8.0
740.9808293495782,9.0
743.1470011611198,10.0
743.5335700741958,9.0
744.3816622738481,8.0
744.389750249111,7.0
744.4813713381859,6.0
744.7267914115461,5.0
745.2670994093107,4.0
745.7317402043773,5.0
746.3581178122695,4.0
747.0566790300077,5.0
747.410909789012,6.0
748.4434799712096,7.0
748.9257112071706,6.0
