scenario,rep_num,ts,occ
base_r2s4i20s2,2,37.36845719120084,20.0
base_r2s4i20s2,2,38.23679259225424,19.0
base_r2s4i20s2,2,38.23679259225424,20.0
base_r2s4i20s2,2,39.57655675074487,19.0
base_r2s4i20s2,2,39.57655675074487,20.0
base_r2s4i20s2,2,39.58120108499552,19.0
base_r2s4i20s2,2,39.58120108499552,20.0
base_r2s4i20s2,2,39.649765173177926,19.0
base_r2s4i20s2,2,39.649765173177926,20.0
base_r2s4i20s2,2,40.227402247422134,19.0
base_r2s4i20s2,2,40.227402247422134,20.0
base_r2s4i20s2,2,40.33144354034873,19.0
base_r2s4i20s2,2,40.33144354034873,20.0
base_r2s4i20s2,2,41.03469732632709,19.0
base_r2s4i20s2,2,41.03469732632709,20.0
base_r2s4i20s2,2,41.62523857958985,19.0
base_r2s4i20s2,2,41.62523857958985,20.0
base_r2s4i20s2,2,43.546518293935634,19.0
base_r2s4i20s2,2,43.546518293935634,20.0
base_r2s4i20s2,2,44.256102083999494,19.0
base_r2s4i20s2,2,44.256102083999494,20.0
base_r2s4i20s2,2,44.8273237167898,19.0
base_r2s4i20s2,2,44.8273237167898,20.0
base_r2s4i20s2,2,45.34622023259172,19.0
base_r2s4i20s2,2,45.34622023259172,20.0
base_r2s4i20s2,2,45.44803946877914,19.0
base_r2s4i20s2,2,45.44803946877914,20.0
base_r2s4i20s2,2,45.62465601592918,19.0
base_r2s4i20s2,2,45.62465601592918,20.0
base_r2s4i20s2,2,46.34614964086597,19.0
base_r2s4i20s2,2,46.34614964086597,20.0
base_r2s4i20s2,2,48.782087254046814,19.0
base_r2s4i20s2,2,48.782087254046814,20.0
base_r2s4i20s2,2,49.14666635213359,19.0
base_r2s4i20s2,2,49.14666635213359,20.0
base_r2s4i20s2,2,49.169572906400575,19.0
base_r2s4i20s2,2,49.169572906400575,20.0
base_r2s4i20s2,2,50.43373648345491,19.0
base_r2s4i20s2,2,50.43373648345491,20.0
base_r2s4i20s2,2,51.84252168302756,19.0
base_r2s4i20s2,2,51.84252168302756,20.0
base_r2s4i20s2,2,52.821547871186795,19.0
base_r2s4i20s2,2,52.821547871186795,20.0
base_r2s4i20s2,2,54.14083501980893,19.0
base_r2s4i20s2,2,54.14083501980893,20.0
base_r2s4i20s2,2,54.58097226907931,19.0
base_r2s4i20s2,2,54.58097226907931,20.0
base_r2s4i20s2,2,54.99071543933013,19.0
base_r2s4i20s2,2,54.99071543933013,20.0
base_r2s4i20s2,2,55.416465643976444,19.0
base_r2s4i20s2,2,55.416465643976444,20.0
base_r2s4i20s2,2,55.940420335755064,19.0
base_r2s4i20s2,2,55.940420335755064,20.0
base_r2s4i20s2,2,56.80193197311005,19.0
base_r2s4i20s2,2,56.80193197311005,20.0
base_r2s4i20s2,2,56.95673787520002,19.0
base_r2s4i20s2,2,56.95673787520002,20.0
base_r2s4i20s2,2,58.97224351736385,19.0
base_r2s4i20s2,2,58.97224351736385,20.0
base_r2s4i20s2,2,61.186792428708806,19.0
base_r2s4i20s2,2,61.186792428708806,20.0
base_r2s4i20s2,2,61.33475518818702,19.0
base_r2s4i20s2,2,61.33475518818702,20.0
base_r2s4i20s2,2,61.457839863223114,19.0
base_r2s4i20s2,2,61.457839863223114,20.0
base_r2s4i20s2,2,61.52339095691552,19.0
base_r2s4i20s2,2,61.52339095691552,20.0
base_r2s4i20s2,2,61.56745386535033,19.0
base_r2s4i20s2,2,61.56745386535033,20.0
base_r2s4i20s2,2,62.469588752493166,19.0
base_r2s4i20s2,2,62.469588752493166,20.0
base_r2s4i20s2,2,63.10724076417975,19.0
base_r2s4i20s2,2,63.10724076417975,20.0
base_r2s4i20s2,2,63.66257635116681,19.0
base_r2s4i20s2,2,63.66257635116681,20.0
base_r2s4i20s2,2,64.70102077155374,19.0
base_r2s4i20s2,2,64.70102077155374,20.0
base_r2s4i20s2,2,65.05804370963516,19.0
base_r2s4i20s2,2,65.05804370963516,20.0
base_r2s4i20s2,2,66.1583491067403,19.0
base_r2s4i20s2,2,66.1583491067403,20.0
base_r2s4i20s2,2,67.72783255247853,19.0
base_r2s4i20s2,2,67.72783255247853,20.0
base_r2s4i20s2,2,68.64911941862636,19.0
base_r2s4i20s2,2,68.64911941862636,20.0
base_r2s4i20s2,2,69.42787755001369,19.0
base_r2s4i20s2,2,69.42787755001369,20.0
base_r2s4i20s2,2,69.91434017449252,19.0
base_r2s4i20s2,2,69.91434017449252,20.0
base_r2s4i20s2,2,70.97315941631297,19.0
base_r2s4i20s2,2,70.97315941631297,20.0
base_r2s4i20s2,2,71.82422066039231,19.0
base_r2s4i20s2,2,71.82422066039231,20.0
base_r2s4i20s2,2,72.13206554927912,19.0
base_r2s4i20s2,2,72.13206554927912,20.0
base_r2s4i20s2,2,72.15088316600352,19.0
base_r2s4i20s2,2,72.15088316600352,20.0
base_r2s4i20s2,2,73.99057341928486,19.0
base_r2s4i20s2,2,73.99057341928486,20.0
base_r2s4i20s2,2,75.01856533799725,19.0
base_r2s4i20s2,2,75.01856533799725,20.0
base_r2s4i20s2,2,76.15563027075886,19.0
base_r2s4i20s2,2,76.15563027075886,20.0
base_r2s4i20s2,2,76.71373684480554,19.0
base_r2s4i20s2,2,76.71373684480554,20.0
base_r2s4i20s2,2,76.75639608181828,19.0
base_r2s4i20s2,2,76.75639608181828,20.0
base_r2s4i20s2,2,77.20547548635932,19.0
base_r2s4i20s2,2,77.20547548635932,20.0
base_r2s4i20s2,2,77.80785233347478,19.0
base_r2s4i20s2,2,77.80785233347478,20.0
base_r2s4i20s2,2,77.93166517756251,19.0
base_r2s4i20s2,2,77.93166517756251,20.0
base_r2s4i20s2,2,78.3093799389253,19.0
base_r2s4i20s2,2,78.3093799389253,20.0
base_r2s4i20s2,2,78.63926784662667,19.0
base_r2s4i20s2,2,78.63926784662667,20.0
base_r2s4i20s2,2,80.6259255592315,19.0
base_r2s4i20s2,2,80.6259255592315,20.0
base_r2s4i20s2,2,82.13367459374959,19.0
base_r2s4i20s2,2,82.13367459374959,20.0
base_r2s4i20s2,2,82.23703449551688,19.0
base_r2s4i20s2,2,82.23703449551688,20.0
base_r2s4i20s2,2,83.48147080623632,19.0
base_r2s4i20s2,2,83.48147080623632,20.0
base_r2s4i20s2,2,83.72734545577752,19.0
base_r2s4i20s2,2,83.72734545577752,20.0
base_r2s4i20s2,2,84.6896976102038,19.0
base_r2s4i20s2,2,84.6896976102038,20.0
base_r2s4i20s2,2,85.39784520649911,19.0
base_r2s4i20s2,2,85.39784520649911,20.0
base_r2s4i20s2,2,86.71420376896036,19.0
base_r2s4i20s2,2,86.71420376896036,20.0
base_r2s4i20s2,2,87.93779322526015,19.0
base_r2s4i20s2,2,87.93779322526015,20.0
base_r2s4i20s2,2,88.66789421552745,19.0
base_r2s4i20s2,2,88.66789421552745,20.0
base_r2s4i20s2,2,88.86208212311314,19.0
base_r2s4i20s2,2,88.86208212311314,20.0
base_r2s4i20s2,2,89.15589933354086,19.0
base_r2s4i20s2,2,89.15589933354086,20.0
base_r2s4i20s2,2,90.90270522529998,19.0
base_r2s4i20s2,2,90.90270522529998,20.0
base_r2s4i20s2,2,90.93581389335594,19.0
base_r2s4i20s2,2,90.93581389335594,20.0
base_r2s4i20s2,2,91.30511848948264,19.0
base_r2s4i20s2,2,91.30511848948264,20.0
base_r2s4i20s2,2,91.87421253904607,19.0
base_r2s4i20s2,2,91.87421253904607,20.0
base_r2s4i20s2,2,91.99221549024288,19.0
base_r2s4i20s2,2,91.99221549024288,20.0
base_r2s4i20s2,2,93.20009890515743,19.0
base_r2s4i20s2,2,93.20009890515743,20.0
base_r2s4i20s2,2,93.27887992655282,19.0
base_r2s4i20s2,2,93.27887992655282,20.0
base_r2s4i20s2,2,94.60517918877203,19.0
base_r2s4i20s2,2,94.60517918877203,20.0
base_r2s4i20s2,2,96.15998565296586,19.0
base_r2s4i20s2,2,96.15998565296586,20.0
base_r2s4i20s2,2,96.18307385439103,19.0
base_r2s4i20s2,2,96.18307385439103,20.0
base_r2s4i20s2,2,98.94824265290376,19.0
base_r2s4i20s2,2,98.94824265290376,20.0
base_r2s4i20s2,2,99.06023458898727,19.0
base_r2s4i20s2,2,99.06023458898727,20.0
base_r2s4i20s2,2,99.4224970178412,19.0
base_r2s4i20s2,2,99.4224970178412,20.0
base_r2s4i20s2,2,99.93395190704487,19.0
base_r2s4i20s2,2,99.93395190704487,20.0
base_r2s4i20s2,2,100.03634359718457,19.0
base_r2s4i20s2,2,100.03634359718457,20.0
base_r2s4i20s2,2,101.71102079355775,19.0
base_r2s4i20s2,2,101.71102079355775,20.0
base_r2s4i20s2,2,101.86573603578375,19.0
base_r2s4i20s2,2,101.86573603578375,20.0
base_r2s4i20s2,2,102.90454942140184,19.0
base_r2s4i20s2,2,102.90454942140184,20.0
base_r2s4i20s2,2,103.12944610983128,19.0
base_r2s4i20s2,2,103.12944610983128,20.0
base_r2s4i20s2,2,104.67197620425098,19.0
base_r2s4i20s2,2,104.67197620425098,20.0
base_r2s4i20s2,2,106.11997140745086,19.0
base_r2s4i20s2,2,106.11997140745086,20.0
base_r2s4i20s2,2,106.1477522344464,19.0
base_r2s4i20s2,2,106.1477522344464,20.0
base_r2s4i20s2,2,106.37117425844971,19.0
base_r2s4i20s2,2,106.37117425844971,20.0
base_r2s4i20s2,2,107.11536710353697,19.0
base_r2s4i20s2,2,107.11536710353697,20.0
base_r2s4i20s2,2,107.18906588532445,19.0
base_r2s4i20s2,2,107.18906588532445,20.0
base_r2s4i20s2,2,107.25290502274083,19.0
base_r2s4i20s2,2,107.25290502274083,20.0
base_r2s4i20s2,2,107.8211317254241,19.0
base_r2s4i20s2,2,107.8211317254241,20.0
base_r2s4i20s2,2,109.89823962987559,19.0
base_r2s4i20s2,2,109.89823962987559,20.0
base_r2s4i20s2,2,110.00726627562688,19.0
base_r2s4i20s2,2,110.00726627562688,20.0
base_r2s4i20s2,2,111.7135412069295,19.0
base_r2s4i20s2,2,111.7135412069295,20.0
base_r2s4i20s2,2,114.08112208338751,19.0
base_r2s4i20s2,2,114.08112208338751,20.0
base_r2s4i20s2,2,114.27011498365337,19.0
base_r2s4i20s2,2,114.27011498365337,20.0
base_r2s4i20s2,2,114.37614029051694,19.0
base_r2s4i20s2,2,114.37614029051694,20.0
base_r2s4i20s2,2,114.66126701336987,19.0
base_r2s4i20s2,2,114.66126701336987,20.0
base_r2s4i20s2,2,115.27934259443103,19.0
base_r2s4i20s2,2,115.27934259443103,20.0
base_r2s4i20s2,2,115.96378781123727,19.0
base_r2s4i20s2,2,115.96378781123727,20.0
base_r2s4i20s2,2,116.23127263340429,19.0
base_r2s4i20s2,2,116.23127263340429,20.0
base_r2s4i20s2,2,118.5138392671114,19.0
base_r2s4i20s2,2,118.5138392671114,20.0
base_r2s4i20s2,2,118.59828452588374,19.0
base_r2s4i20s2,2,118.59828452588374,20.0
base_r2s4i20s2,2,119.7214515282251,19.0
base_r2s4i20s2,2,119.7214515282251,20.0
base_r2s4i20s2,2,121.26018975092224,19.0
base_r2s4i20s2,2,121.26018975092224,20.0
base_r2s4i20s2,2,121.31773937946241,19.0
base_r2s4i20s2,2,121.31773937946241,20.0
base_r2s4i20s2,2,121.42942592634368,19.0
base_r2s4i20s2,2,121.42942592634368,20.0
base_r2s4i20s2,2,121.93739211064502,19.0
base_r2s4i20s2,2,121.93739211064502,20.0
base_r2s4i20s2,2,122.75048898314128,19.0
base_r2s4i20s2,2,122.75048898314128,20.0
base_r2s4i20s2,2,122.97431482863007,19.0
base_r2s4i20s2,2,122.97431482863007,20.0
base_r2s4i20s2,2,123.33196464652778,19.0
base_r2s4i20s2,2,123.33196464652778,20.0
base_r2s4i20s2,2,124.34717810592583,19.0
base_r2s4i20s2,2,124.34717810592583,20.0
base_r2s4i20s2,2,124.61640868112403,19.0
base_r2s4i20s2,2,124.61640868112403,20.0
base_r2s4i20s2,2,127.55258006707706,19.0
base_r2s4i20s2,2,127.55258006707706,20.0
base_r2s4i20s2,2,128.91357431946165,19.0
base_r2s4i20s2,2,128.91357431946165,20.0
base_r2s4i20s2,2,129.62098702478687,19.0
base_r2s4i20s2,2,129.62098702478687,20.0
base_r2s4i20s2,2,129.71011791240718,19.0
base_r2s4i20s2,2,129.71011791240718,20.0
base_r2s4i20s2,2,129.96389957711995,19.0
base_r2s4i20s2,2,129.96389957711995,20.0
base_r2s4i20s2,2,130.11400673014543,19.0
base_r2s4i20s2,2,130.11400673014543,20.0
base_r2s4i20s2,2,130.34937603490422,19.0
base_r2s4i20s2,2,130.34937603490422,20.0
base_r2s4i20s2,2,131.147765649532,19.0
base_r2s4i20s2,2,131.147765649532,20.0
base_r2s4i20s2,2,132.66387807981343,19.0
base_r2s4i20s2,2,132.66387807981343,20.0
base_r2s4i20s2,2,134.7818305010373,19.0
base_r2s4i20s2,2,134.7818305010373,20.0
base_r2s4i20s2,2,135.57471809748853,19.0
base_r2s4i20s2,2,135.57471809748853,20.0
base_r2s4i20s2,2,136.190858736254,19.0
base_r2s4i20s2,2,136.190858736254,20.0
base_r2s4i20s2,2,136.52913965120553,19.0
base_r2s4i20s2,2,136.52913965120553,20.0
base_r2s4i20s2,2,137.73691928613297,19.0
base_r2s4i20s2,2,137.73691928613297,20.0
base_r2s4i20s2,2,137.85578804949603,19.0
base_r2s4i20s2,2,137.85578804949603,20.0
base_r2s4i20s2,2,137.87958563244152,19.0
base_r2s4i20s2,2,137.87958563244152,20.0
base_r2s4i20s2,2,138.535007018739,19.0
base_r2s4i20s2,2,138.535007018739,20.0
base_r2s4i20s2,2,138.59496193084487,19.0
base_r2s4i20s2,2,138.59496193084487,20.0
base_r2s4i20s2,2,139.5562237115491,19.0
base_r2s4i20s2,2,139.5562237115491,20.0
base_r2s4i20s2,2,141.2796457364776,19.0
base_r2s4i20s2,2,141.2796457364776,20.0
base_r2s4i20s2,2,142.35225637020937,19.0
base_r2s4i20s2,2,142.35225637020937,20.0
base_r2s4i20s2,2,144.30315977099906,19.0
base_r2s4i20s2,2,144.30315977099906,20.0
base_r2s4i20s2,2,144.56926844418373,19.0
base_r2s4i20s2,2,144.56926844418373,20.0
base_r2s4i20s2,2,144.89730542753293,19.0
base_r2s4i20s2,2,144.89730542753293,20.0
base_r2s4i20s2,2,144.94930601060437,19.0
base_r2s4i20s2,2,144.94930601060437,20.0
base_r2s4i20s2,2,145.41182966399924,19.0
base_r2s4i20s2,2,145.41182966399924,20.0
base_r2s4i20s2,2,145.87532501036677,19.0
base_r2s4i20s2,2,145.87532501036677,20.0
base_r2s4i20s2,2,146.14835205858196,19.0
base_r2s4i20s2,2,146.14835205858196,20.0
base_r2s4i20s2,2,147.95900721375375,19.0
base_r2s4i20s2,2,147.95900721375375,20.0
base_r2s4i20s2,2,150.05536204925644,19.0
base_r2s4i20s2,2,150.05536204925644,20.0
base_r2s4i20s2,2,151.64839835252263,19.0
base_r2s4i20s2,2,151.64839835252263,20.0
base_r2s4i20s2,2,151.77621873969144,19.0
base_r2s4i20s2,2,151.77621873969144,20.0
base_r2s4i20s2,2,152.46236125078755,19.0
base_r2s4i20s2,2,152.46236125078755,20.0
base_r2s4i20s2,2,152.6789561423882,19.0
base_r2s4i20s2,2,152.6789561423882,20.0
base_r2s4i20s2,2,152.8744090290801,19.0
base_r2s4i20s2,2,152.8744090290801,20.0
base_r2s4i20s2,2,153.01644175292046,19.0
base_r2s4i20s2,2,153.01644175292046,20.0
base_r2s4i20s2,2,153.0932450112507,19.0
base_r2s4i20s2,2,153.0932450112507,20.0
base_r2s4i20s2,2,153.15294312991495,19.0
base_r2s4i20s2,2,153.15294312991495,20.0
base_r2s4i20s2,2,155.0610956368151,19.0
base_r2s4i20s2,2,155.0610956368151,20.0
base_r2s4i20s2,2,156.1274330969693,19.0
base_r2s4i20s2,2,156.1274330969693,20.0
base_r2s4i20s2,2,158.11614259310016,19.0
base_r2s4i20s2,2,158.11614259310016,20.0
base_r2s4i20s2,2,158.9892334438842,19.0
base_r2s4i20s2,2,158.9892334438842,20.0
base_r2s4i20s2,2,159.5919835733776,19.0
base_r2s4i20s2,2,159.5919835733776,20.0
base_r2s4i20s2,2,160.35532439144936,19.0
base_r2s4i20s2,2,160.35532439144936,20.0
base_r2s4i20s2,2,160.41832458965177,19.0
base_r2s4i20s2,2,160.41832458965177,20.0
base_r2s4i20s2,2,160.56798417580808,19.0
base_r2s4i20s2,2,160.56798417580808,20.0
base_r2s4i20s2,2,161.11564123160537,19.0
base_r2s4i20s2,2,161.11564123160537,20.0
base_r2s4i20s2,2,163.2403915448221,19.0
base_r2s4i20s2,2,163.2403915448221,20.0
base_r2s4i20s2,2,164.0153828757209,19.0
base_r2s4i20s2,2,164.0153828757209,20.0
base_r2s4i20s2,2,164.94256678647352,19.0
base_r2s4i20s2,2,164.94256678647352,20.0
base_r2s4i20s2,2,166.70891894746666,19.0
base_r2s4i20s2,2,166.70891894746666,20.0
base_r2s4i20s2,2,167.16566252647593,19.0
base_r2s4i20s2,2,167.16566252647593,20.0
base_r2s4i20s2,2,167.2914993138911,19.0
base_r2s4i20s2,2,167.2914993138911,20.0
base_r2s4i20s2,2,167.47382445570844,19.0
base_r2s4i20s2,2,167.47382445570844,20.0
base_r2s4i20s2,2,167.96182990249764,19.0
base_r2s4i20s2,2,167.96182990249764,20.0
base_r2s4i20s2,2,167.96566577623346,19.0
base_r2s4i20s2,2,167.96566577623346,20.0
base_r2s4i20s2,2,168.35381475257518,19.0
base_r2s4i20s2,2,168.35381475257518,20.0
base_r2s4i20s2,2,169.08647927841952,19.0
base_r2s4i20s2,2,169.08647927841952,20.0
base_r2s4i20s2,2,169.38290052139027,19.0
base_r2s4i20s2,2,169.38290052139027,20.0
base_r2s4i20s2,2,171.58751665015959,19.0
base_r2s4i20s2,2,171.58751665015959,20.0
base_r2s4i20s2,2,173.47848553514473,19.0
base_r2s4i20s2,2,173.47848553514473,20.0
base_r2s4i20s2,2,173.4797410057628,19.0
base_r2s4i20s2,2,173.4797410057628,20.0
base_r2s4i20s2,2,174.39315634750724,19.0
base_r2s4i20s2,2,174.39315634750724,20.0
base_r2s4i20s2,2,174.79614038028822,19.0
base_r2s4i20s2,2,174.79614038028822,20.0
base_r2s4i20s2,2,174.806156814938,19.0
base_r2s4i20s2,2,174.806156814938,20.0
base_r2s4i20s2,2,176.3014236761197,19.0
base_r2s4i20s2,2,176.3014236761197,20.0
base_r2s4i20s2,2,176.55213886403433,19.0
base_r2s4i20s2,2,176.55213886403433,20.0
base_r2s4i20s2,2,176.90756925447607,19.0
base_r2s4i20s2,2,176.90756925447607,20.0
base_r2s4i20s2,2,177.94755747968188,19.0
base_r2s4i20s2,2,177.94755747968188,20.0
base_r2s4i20s2,2,180.41453782558168,19.0
base_r2s4i20s2,2,180.41453782558168,20.0
base_r2s4i20s2,2,181.4698544312708,19.0
base_r2s4i20s2,2,181.4698544312708,20.0
base_r2s4i20s2,2,181.4891538324359,19.0
base_r2s4i20s2,2,181.4891538324359,20.0
base_r2s4i20s2,2,182.31499679098388,19.0
base_r2s4i20s2,2,182.31499679098388,20.0
base_r2s4i20s2,2,182.82901833390392,19.0
base_r2s4i20s2,2,182.82901833390392,20.0
base_r2s4i20s2,2,183.09376485530478,19.0
base_r2s4i20s2,2,183.09376485530478,20.0
base_r2s4i20s2,2,183.4021372069563,19.0
base_r2s4i20s2,2,183.4021372069563,20.0
base_r2s4i20s2,2,183.95048527133093,19.0
base_r2s4i20s2,2,183.95048527133093,20.0
base_r2s4i20s2,2,185.15719703110346,19.0
base_r2s4i20s2,2,185.15719703110346,20.0
base_r2s4i20s2,2,185.7063082405842,19.0
base_r2s4i20s2,2,185.7063082405842,20.0
base_r2s4i20s2,2,186.080305584294,19.0
base_r2s4i20s2,2,186.080305584294,20.0
base_r2s4i20s2,2,188.66243490524857,19.0
base_r2s4i20s2,2,188.66243490524857,20.0
base_r2s4i20s2,2,188.82663926310153,19.0
base_r2s4i20s2,2,188.82663926310153,20.0
base_r2s4i20s2,2,189.2971692691837,19.0
base_r2s4i20s2,2,189.2971692691837,20.0
base_r2s4i20s2,2,189.33293941750918,19.0
base_r2s4i20s2,2,189.33293941750918,20.0
base_r2s4i20s2,2,190.72099364387154,19.0
base_r2s4i20s2,2,190.72099364387154,20.0
base_r2s4i20s2,2,190.9543480882376,19.0
base_r2s4i20s2,2,190.9543480882376,20.0
base_r2s4i20s2,2,190.98890792396102,19.0
base_r2s4i20s2,2,190.98890792396102,20.0
base_r2s4i20s2,2,191.3463912364325,19.0
base_r2s4i20s2,2,191.3463912364325,20.0
base_r2s4i20s2,2,192.83001174392894,19.0
base_r2s4i20s2,2,192.83001174392894,20.0
base_r2s4i20s2,2,195.67269210367004,19.0
base_r2s4i20s2,2,195.67269210367004,20.0
base_r2s4i20s2,2,195.76188948890479,19.0
base_r2s4i20s2,2,195.76188948890479,20.0
base_r2s4i20s2,2,196.62521783916625,19.0
base_r2s4i20s2,2,196.62521783916625,20.0
base_r2s4i20s2,2,197.39918025940563,19.0
base_r2s4i20s2,2,197.39918025940563,20.0
base_r2s4i20s2,2,197.87510389579816,19.0
base_r2s4i20s2,2,197.87510389579816,20.0
base_r2s4i20s2,2,198.40172587648766,19.0
base_r2s4i20s2,2,198.40172587648766,20.0
base_r2s4i20s2,2,198.44793144064306,19.0
base_r2s4i20s2,2,198.44793144064306,20.0
base_r2s4i20s2,2,199.69584013777157,19.0
base_r2s4i20s2,2,199.69584013777157,20.0
base_r2s4i20s2,2,200.7798305028094,19.0
base_r2s4i20s2,2,200.7798305028094,20.0
base_r2s4i20s2,2,201.0292078677165,19.0
base_r2s4i20s2,2,201.0292078677165,20.0
base_r2s4i20s2,2,201.07526824226542,19.0
base_r2s4i20s2,2,201.07526824226542,20.0
base_r2s4i20s2,2,202.6147189915658,19.0
base_r2s4i20s2,2,202.6147189915658,20.0
base_r2s4i20s2,2,204.39201528942203,19.0
base_r2s4i20s2,2,204.39201528942203,20.0
base_r2s4i20s2,2,205.57190668745233,19.0
base_r2s4i20s2,2,205.57190668745233,20.0
base_r2s4i20s2,2,205.62912342225624,19.0
base_r2s4i20s2,2,205.62912342225624,20.0
base_r2s4i20s2,2,205.75682433856807,19.0
base_r2s4i20s2,2,205.75682433856807,20.0
base_r2s4i20s2,2,206.32494710490923,19.0
base_r2s4i20s2,2,206.32494710490923,20.0
base_r2s4i20s2,2,206.54561293840385,19.0
base_r2s4i20s2,2,206.54561293840385,20.0
base_r2s4i20s2,2,206.82146134640217,19.0
base_r2s4i20s2,2,206.82146134640217,20.0
base_r2s4i20s2,2,207.0027536122416,19.0
base_r2s4i20s2,2,207.0027536122416,20.0
base_r2s4i20s2,2,210.50244589252338,19.0
base_r2s4i20s2,2,210.50244589252338,20.0
base_r2s4i20s2,2,211.67375878094114,19.0
base_r2s4i20s2,2,211.67375878094114,20.0
base_r2s4i20s2,2,212.77449647954538,19.0
base_r2s4i20s2,2,212.77449647954538,20.0
base_r2s4i20s2,2,213.2175270548275,19.0
base_r2s4i20s2,2,213.2175270548275,20.0
base_r2s4i20s2,2,213.46255014724554,19.0
base_r2s4i20s2,2,213.46255014724554,20.0
base_r2s4i20s2,2,213.82894899492115,19.0
base_r2s4i20s2,2,213.82894899492115,20.0
base_r2s4i20s2,2,213.87165173672864,19.0
base_r2s4i20s2,2,213.87165173672864,20.0
base_r2s4i20s2,2,215.4578960673465,19.0
base_r2s4i20s2,2,215.4578960673465,20.0
base_r2s4i20s2,2,216.17907259677295,19.0
base_r2s4i20s2,2,216.17907259677295,20.0
base_r2s4i20s2,2,216.74146813700008,19.0
base_r2s4i20s2,2,216.74146813700008,20.0
base_r2s4i20s2,2,217.02354132246535,19.0
base_r2s4i20s2,2,217.02354132246535,20.0
base_r2s4i20s2,2,217.85415512937774,19.0
base_r2s4i20s2,2,217.85415512937774,20.0
base_r2s4i20s2,2,219.47784662776544,19.0
base_r2s4i20s2,2,219.47784662776544,20.0
base_r2s4i20s2,2,220.41382114027277,19.0
base_r2s4i20s2,2,220.41382114027277,20.0
base_r2s4i20s2,2,220.45778976375632,19.0
base_r2s4i20s2,2,220.45778976375632,20.0
