ts,occ,scenario,rep_num
0.0,0.0,base_r2s4i20s2,1
2.292487805617881,1.0,base_r2s4i20s2,1
2.3340946835457603,2.0,base_r2s4i20s2,1
2.618355741282077,3.0,base_r2s4i20s2,1
4.204851317152571,4.0,base_r2s4i20s2,1
4.635022448805749,5.0,base_r2s4i20s2,1
5.11882937380998,6.0,base_r2s4i20s2,1
5.4503638158793635,7.0,base_r2s4i20s2,1
5.6459883589828515,8.0,base_r2s4i20s2,1
7.064963041112118,9.0,base_r2s4i20s2,1
7.1134842408858345,10.0,base_r2s4i20s2,1
7.482893152754551,11.0,base_r2s4i20s2,1
8.764758278242079,12.0,base_r2s4i20s2,1
8.79094333264014,13.0,base_r2s4i20s2,1
8.793420970605803,14.0,base_r2s4i20s2,1
8.955242826224511,15.0,base_r2s4i20s2,1
10.541069037073385,16.0,base_r2s4i20s2,1
10.857592576749958,17.0,base_r2s4i20s2,1
11.616713002716597,18.0,base_r2s4i20s2,1
11.776143333094891,19.0,base_r2s4i20s2,1
12.500397556278706,20.0,base_r2s4i20s2,1
15.410884643082273,19.0,base_r2s4i20s2,1
15.410884643082273,20.0,base_r2s4i20s2,1
17.428808929470996,19.0,base_r2s4i20s2,1
17.428808929470996,20.0,base_r2s4i20s2,1
18.866127763174557,19.0,base_r2s4i20s2,1
18.866127763174557,20.0,base_r2s4i20s2,1
19.799402518480417,19.0,base_r2s4i20s2,1
19.799402518480417,20.0,base_r2s4i20s2,1
19.82730794771154,19.0,base_r2s4i20s2,1
19.82730794771154,20.0,base_r2s4i20s2,1
20.25320343641291,19.0,base_r2s4i20s2,1
20.25320343641291,20.0,base_r2s4i20s2,1
20.29388849104996,19.0,base_r2s4i20s2,1
20.29388849104996,20.0,base_r2s4i20s2,1
20.431080609973723,19.0,base_r2s4i20s2,1
20.431080609973723,20.0,base_r2s4i20s2,1
21.55486920184205,19.0,base_r2s4i20s2,1
21.55486920184205,20.0,base_r2s4i20s2,1
22.02225341151565,19.0,base_r2s4i20s2,1
22.02225341151565,20.0,base_r2s4i20s2,1
23.049339391807994,19.0,base_r2s4i20s2,1
23.049339391807994,20.0,base_r2s4i20s2,1
23.5420846252092,19.0,base_r2s4i20s2,1
23.5420846252092,20.0,base_r2s4i20s2,1
23.89301847252782,19.0,base_r2s4i20s2,1
23.89301847252782,20.0,base_r2s4i20s2,1
24.76851654664536,19.0,base_r2s4i20s2,1
24.76851654664536,20.0,base_r2s4i20s2,1
25.284282407483353,19.0,base_r2s4i20s2,1
25.284282407483353,20.0,base_r2s4i20s2,1
25.963513178541138,19.0,base_r2s4i20s2,1
25.963513178541138,20.0,base_r2s4i20s2,1
26.008480608970395,19.0,base_r2s4i20s2,1
26.008480608970395,20.0,base_r2s4i20s2,1
27.467035292339624,19.0,base_r2s4i20s2,1
27.467035292339624,20.0,base_r2s4i20s2,1
27.86041806621978,19.0,base_r2s4i20s2,1
27.86041806621978,20.0,base_r2s4i20s2,1
28.43425665139838,19.0,base_r2s4i20s2,1
28.43425665139838,20.0,base_r2s4i20s2,1
30.216686836870316,19.0,base_r2s4i20s2,1
30.216686836870316,20.0,base_r2s4i20s2,1
32.33960887576605,19.0,base_r2s4i20s2,1
32.33960887576605,20.0,base_r2s4i20s2,1
33.16000047708777,19.0,base_r2s4i20s2,1
33.16000047708777,20.0,base_r2s4i20s2,1
34.07651189984558,19.0,base_r2s4i20s2,1
34.07651189984558,20.0,base_r2s4i20s2,1
34.863158832520966,19.0,base_r2s4i20s2,1
34.863158832520966,20.0,base_r2s4i20s2,1
35.69071532748248,19.0,base_r2s4i20s2,1
35.69071532748248,20.0,base_r2s4i20s2,1
35.894860365179795,19.0,base_r2s4i20s2,1
35.894860365179795,20.0,base_r2s4i20s2,1
35.99619684966334,19.0,base_r2s4i20s2,1
35.99619684966334,20.0,base_r2s4i20s2,1
36.77000533985546,19.0,base_r2s4i20s2,1
36.77000533985546,20.0,base_r2s4i20s2,1
36.88325241381526,19.0,base_r2s4i20s2,1
36.88325241381526,20.0,base_r2s4i20s2,1
37.15716974636283,19.0,base_r2s4i20s2,1
37.15716974636283,20.0,base_r2s4i20s2,1
37.68498884784357,19.0,base_r2s4i20s2,1
37.68498884784357,20.0,base_r2s4i20s2,1
39.03945012399606,19.0,base_r2s4i20s2,1
39.03945012399606,20.0,base_r2s4i20s2,1
39.09079509949952,19.0,base_r2s4i20s2,1
39.09079509949952,20.0,base_r2s4i20s2,1
39.7260916385076,19.0,base_r2s4i20s2,1
39.7260916385076,20.0,base_r2s4i20s2,1
40.50933059194985,19.0,base_r2s4i20s2,1
40.50933059194985,20.0,base_r2s4i20s2,1
40.7696736043779,19.0,base_r2s4i20s2,1
40.7696736043779,20.0,base_r2s4i20s2,1
42.78565259030837,19.0,base_r2s4i20s2,1
42.78565259030837,20.0,base_r2s4i20s2,1
43.0747035582487,19.0,base_r2s4i20s2,1
43.0747035582487,20.0,base_r2s4i20s2,1
43.5428665478924,19.0,base_r2s4i20s2,1
43.5428665478924,20.0,base_r2s4i20s2,1
45.44232987333539,19.0,base_r2s4i20s2,1
