scenario,rep_num,ts,occ
base_r2s4i18s2,2,151.71324455204237,18.0
base_r2s4i18s2,2,153.1164933263021,17.0
base_r2s4i18s2,2,153.1164933263021,18.0
base_r2s4i18s2,2,154.0263222744746,17.0
base_r2s4i18s2,2,154.0263222744746,18.0
base_r2s4i18s2,2,154.50483780560324,17.0
base_r2s4i18s2,2,154.50483780560324,18.0
base_r2s4i18s2,2,154.61535115813518,17.0
base_r2s4i18s2,2,154.61535115813518,18.0
base_r2s4i18s2,2,155.06611172315002,17.0
base_r2s4i18s2,2,155.06611172315002,18.0
base_r2s4i18s2,2,158.4418151855459,17.0
base_r2s4i18s2,2,158.4418151855459,18.0
base_r2s4i18s2,2,159.17684392150255,17.0
base_r2s4i18s2,2,159.17684392150255,18.0
base_r2s4i18s2,2,159.2685207732934,17.0
base_r2s4i18s2,2,159.2685207732934,18.0
base_r2s4i18s2,2,159.35494394749972,17.0
base_r2s4i18s2,2,159.35494394749972,18.0
base_r2s4i18s2,2,159.64552548580758,17.0
base_r2s4i18s2,2,159.64552548580758,18.0
base_r2s4i18s2,2,160.08906364772278,17.0
base_r2s4i18s2,2,160.08906364772278,18.0
base_r2s4i18s2,2,162.5751812285214,17.0
base_r2s4i18s2,2,162.5751812285214,18.0
base_r2s4i18s2,2,163.3393656243873,17.0
base_r2s4i18s2,2,163.3393656243873,18.0
base_r2s4i18s2,2,164.7494627012487,17.0
base_r2s4i18s2,2,164.7494627012487,18.0
base_r2s4i18s2,2,164.8642563455554,17.0
base_r2s4i18s2,2,164.8642563455554,18.0
base_r2s4i18s2,2,164.96235131658725,17.0
base_r2s4i18s2,2,164.96235131658725,18.0
base_r2s4i18s2,2,165.41579323754925,17.0
base_r2s4i18s2,2,165.41579323754925,18.0
base_r2s4i18s2,2,166.36823326078255,17.0
base_r2s4i18s2,2,166.36823326078255,18.0
base_r2s4i18s2,2,166.9819418658513,17.0
base_r2s4i18s2,2,166.9819418658513,18.0
base_r2s4i18s2,2,168.74972366259465,17.0
base_r2s4i18s2,2,168.74972366259465,18.0
base_r2s4i18s2,2,168.9334298231656,17.0
base_r2s4i18s2,2,168.9334298231656,18.0
base_r2s4i18s2,2,170.02136417812324,17.0
base_r2s4i18s2,2,170.02136417812324,18.0
base_r2s4i18s2,2,170.70468115364054,17.0
base_r2s4i18s2,2,170.70468115364054,18.0
base_r2s4i18s2,2,172.44970931853774,17.0
base_r2s4i18s2,2,172.44970931853774,18.0
base_r2s4i18s2,2,172.9840256673668,17.0
base_r2s4i18s2,2,172.9840256673668,18.0
base_r2s4i18s2,2,173.29848357837187,17.0
base_r2s4i18s2,2,173.29848357837187,18.0
base_r2s4i18s2,2,174.2062608747512,17.0
base_r2s4i18s2,2,174.2062608747512,18.0
base_r2s4i18s2,2,174.40888004602147,17.0
base_r2s4i18s2,2,174.40888004602147,18.0
base_r2s4i18s2,2,175.74016028792983,17.0
base_r2s4i18s2,2,175.74016028792983,18.0
base_r2s4i18s2,2,177.03065868828674,17.0
base_r2s4i18s2,2,177.03065868828674,18.0
base_r2s4i18s2,2,178.81490576993414,17.0
base_r2s4i18s2,2,178.81490576993414,18.0
base_r2s4i18s2,2,179.07177663410292,17.0
base_r2s4i18s2,2,179.07177663410292,18.0
base_r2s4i18s2,2,179.24535372756742,17.0
base_r2s4i18s2,2,179.24535372756742,18.0
base_r2s4i18s2,2,179.66044676620018,17.0
base_r2s4i18s2,2,179.66044676620018,18.0
base_r2s4i18s2,2,180.82908609555864,17.0
base_r2s4i18s2,2,180.82908609555864,18.0
base_r2s4i18s2,2,181.59517602908323,17.0
base_r2s4i18s2,2,181.59517602908323,18.0
base_r2s4i18s2,2,182.98769717090892,17.0
base_r2s4i18s2,2,182.98769717090892,18.0
base_r2s4i18s2,2,183.09956571790747,17.0
base_r2s4i18s2,2,183.09956571790747,18.0
base_r2s4i18s2,2,184.87733836547451,17.0
base_r2s4i18s2,2,184.87733836547451,18.0
base_r2s4i18s2,2,184.93648855578317,17.0
base_r2s4i18s2,2,184.93648855578317,18.0
base_r2s4i18s2,2,186.52511646793295,17.0
base_r2s4i18s2,2,186.52511646793295,18.0
base_r2s4i18s2,2,187.26203826848078,17.0
base_r2s4i18s2,2,187.26203826848078,18.0
base_r2s4i18s2,2,187.6098860694594,17.0
base_r2s4i18s2,2,187.6098860694594,18.0
base_r2s4i18s2,2,188.23743267510443,17.0
base_r2s4i18s2,2,188.23743267510443,18.0
base_r2s4i18s2,2,188.98649575972044,17.0
base_r2s4i18s2,2,188.98649575972044,18.0
base_r2s4i18s2,2,189.56696867175506,17.0
base_r2s4i18s2,2,189.56696867175506,18.0
base_r2s4i18s2,2,191.0454957226437,17.0
base_r2s4i18s2,2,191.0454957226437,18.0
base_r2s4i18s2,2,192.01603948462846,17.0
base_r2s4i18s2,2,192.01603948462846,18.0
base_r2s4i18s2,2,194.3439169810889,17.0
base_r2s4i18s2,2,194.3439169810889,18.0
base_r2s4i18s2,2,195.46445938990587,17.0
base_r2s4i18s2,2,195.46445938990587,18.0
base_r2s4i18s2,2,195.95494395033876,17.0
base_r2s4i18s2,2,195.95494395033876,18.0
base_r2s4i18s2,2,196.23122558476547,17.0
base_r2s4i18s2,2,196.23122558476547,18.0
base_r2s4i18s2,2,196.94332975704003,17.0
base_r2s4i18s2,2,196.94332975704003,18.0
base_r2s4i18s2,2,196.9802798514731,17.0
base_r2s4i18s2,2,196.9802798514731,18.0
base_r2s4i18s2,2,198.66867138704225,17.0
base_r2s4i18s2,2,198.66867138704225,18.0
base_r2s4i18s2,2,199.02441898149078,17.0
base_r2s4i18s2,2,199.02441898149078,18.0
base_r2s4i18s2,2,199.58941296790107,17.0
base_r2s4i18s2,2,199.58941296790107,18.0
base_r2s4i18s2,2,200.45150727032072,17.0
base_r2s4i18s2,2,200.45150727032072,18.0
base_r2s4i18s2,2,202.42132964170406,17.0
base_r2s4i18s2,2,202.42132964170406,18.0
base_r2s4i18s2,2,202.87777008525148,17.0
base_r2s4i18s2,2,202.87777008525148,18.0
base_r2s4i18s2,2,203.16473678327094,17.0
base_r2s4i18s2,2,203.16473678327094,18.0
base_r2s4i18s2,2,203.34337154535484,17.0
base_r2s4i18s2,2,203.34337154535484,18.0
base_r2s4i18s2,2,205.2730063514512,17.0
base_r2s4i18s2,2,205.2730063514512,18.0
base_r2s4i18s2,2,205.56825676505682,17.0
base_r2s4i18s2,2,205.56825676505682,18.0
base_r2s4i18s2,2,206.3471419826885,17.0
base_r2s4i18s2,2,206.3471419826885,18.0
base_r2s4i18s2,2,207.77438378449287,17.0
base_r2s4i18s2,2,207.77438378449287,18.0
base_r2s4i18s2,2,209.88231226940894,17.0
base_r2s4i18s2,2,209.88231226940894,18.0
base_r2s4i18s2,2,210.0390064489972,17.0
base_r2s4i18s2,2,210.0390064489972,18.0
base_r2s4i18s2,2,211.88371521785623,17.0
base_r2s4i18s2,2,211.88371521785623,18.0
base_r2s4i18s2,2,212.42795502207477,17.0
base_r2s4i18s2,2,212.42795502207477,18.0
base_r2s4i18s2,2,212.59344686946574,17.0
base_r2s4i18s2,2,212.59344686946574,18.0
base_r2s4i18s2,2,212.85489270124305,17.0
base_r2s4i18s2,2,212.85489270124305,18.0
base_r2s4i18s2,2,213.77315216211878,17.0
base_r2s4i18s2,2,213.77315216211878,18.0
base_r2s4i18s2,2,213.8962093393347,17.0
base_r2s4i18s2,2,213.8962093393347,18.0
base_r2s4i18s2,2,214.11839766676832,17.0
base_r2s4i18s2,2,214.11839766676832,18.0
base_r2s4i18s2,2,214.52364118832858,17.0
base_r2s4i18s2,2,214.52364118832858,18.0
base_r2s4i18s2,2,215.7332347939319,17.0
base_r2s4i18s2,2,215.7332347939319,18.0
base_r2s4i18s2,2,216.70116266789827,17.0
base_r2s4i18s2,2,216.70116266789827,18.0
base_r2s4i18s2,2,217.53167725415648,17.0
base_r2s4i18s2,2,217.53167725415648,18.0
base_r2s4i18s2,2,218.07238812723898,17.0
base_r2s4i18s2,2,218.07238812723898,18.0
base_r2s4i18s2,2,219.605747704292,17.0
base_r2s4i18s2,2,219.605747704292,18.0
base_r2s4i18s2,2,220.3088131686754,17.0
base_r2s4i18s2,2,220.3088131686754,18.0
base_r2s4i18s2,2,221.09421227847514,17.0
base_r2s4i18s2,2,221.09421227847514,18.0
base_r2s4i18s2,2,222.42863931418847,17.0
base_r2s4i18s2,2,222.42863931418847,18.0
base_r2s4i18s2,2,225.30603256549452,17.0
base_r2s4i18s2,2,225.30603256549452,18.0
base_r2s4i18s2,2,225.6235168803532,17.0
base_r2s4i18s2,2,225.6235168803532,18.0
base_r2s4i18s2,2,227.7179665161768,17.0
base_r2s4i18s2,2,227.7179665161768,18.0
base_r2s4i18s2,2,228.21430163657635,17.0
base_r2s4i18s2,2,228.21430163657635,18.0
base_r2s4i18s2,2,228.3762281022747,17.0
base_r2s4i18s2,2,228.3762281022747,18.0
base_r2s4i18s2,2,228.62575555434046,17.0
base_r2s4i18s2,2,228.62575555434046,18.0
base_r2s4i18s2,2,228.75260539707682,17.0
base_r2s4i18s2,2,228.75260539707682,18.0
base_r2s4i18s2,2,228.7988984834082,17.0
base_r2s4i18s2,2,228.7988984834082,18.0
base_r2s4i18s2,2,228.8686674913005,17.0
base_r2s4i18s2,2,228.8686674913005,18.0
base_r2s4i18s2,2,229.609472526672,17.0
base_r2s4i18s2,2,229.609472526672,18.0
base_r2s4i18s2,2,229.87367383094926,17.0
base_r2s4i18s2,2,229.87367383094926,18.0
base_r2s4i18s2,2,230.87804558027614,17.0
base_r2s4i18s2,2,230.87804558027614,18.0
base_r2s4i18s2,2,231.04625500829445,17.0
base_r2s4i18s2,2,231.04625500829445,18.0
base_r2s4i18s2,2,231.52982900939836,17.0
base_r2s4i18s2,2,231.52982900939836,18.0
base_r2s4i18s2,2,234.05958242654478,17.0
base_r2s4i18s2,2,234.05958242654478,18.0
base_r2s4i18s2,2,234.51867973517383,17.0
base_r2s4i18s2,2,234.51867973517383,18.0
base_r2s4i18s2,2,235.02275527174103,17.0
base_r2s4i18s2,2,235.02275527174103,18.0
base_r2s4i18s2,2,236.36345026042886,17.0
base_r2s4i18s2,2,236.36345026042886,18.0
base_r2s4i18s2,2,240.7525613544429,17.0
base_r2s4i18s2,2,240.7525613544429,18.0
base_r2s4i18s2,2,241.31585009030786,17.0
base_r2s4i18s2,2,241.31585009030786,18.0
base_r2s4i18s2,2,241.6436362720521,17.0
base_r2s4i18s2,2,241.6436362720521,18.0
base_r2s4i18s2,2,242.07970066743943,17.0
base_r2s4i18s2,2,242.07970066743943,18.0
base_r2s4i18s2,2,242.5762198709654,17.0
base_r2s4i18s2,2,242.5762198709654,18.0
base_r2s4i18s2,2,243.1588899085388,17.0
base_r2s4i18s2,2,243.1588899085388,18.0
