candidate_id,arrival_ts,got_reg_ts,release_reg_ts,got_screening_staff_ts,release_screening_staff_ts,got_interviewer_ts,release_interviewer_ts,got_scheduler_ts,release_scheduler_ts,exit_system_ts
358,143.36852108092947,184.61739121531153,186.3217939840317,239.2912809164802,240.9148067647581,441.9313050700211,456.64151142509684,,,466.66923620397034
357,142.98093918569273,184.44357949807454,184.61739121531153,236.7500005144854,239.67376638660207,440.7674127507839,456.08647082758614,,,466.9745626687346
356,142.84740515078036,182.78757613787107,184.44357949807454,236.21728820869086,239.2912809164802,440.2838336569365,457.81213854929086,,,467.88125315888533
354,140.99090643840358,180.08026930548832,185.8893947546638,237.84459421740183,241.00690787930864,443.43045549040363,459.46428475410835,459.46428475410835,460.8591420835922,469.47933619802046
362,144.08036296526313,188.2189050203562,188.53297037883877,241.00690787930864,241.93429650605296,445.3720461618213,460.725580407886,460.725580407886,461.40745948723566,471.08387046973337
359,143.4189703300595,185.8893947546638,188.04754441138223,239.67376638660207,242.26907108593304,447.05964243917845,462.21158373620915,462.21158373620915,463.2015324712298,473.0635912444319
361,143.78573674620395,188.04754441138223,188.2189050203562,240.9148067647581,242.6873550687342,448.0475051874509,463.0343828673354,,,473.887231975029
360,143.7311403647027,186.3217939840317,189.32989829368736,241.93429650605296,243.6133696698217,448.5800932577298,464.0530245887726,,,474.5280079444351
363,144.19377834245924,188.53297037883877,190.43379150667073,242.26907108593304,244.03286650977358,449.18953941522415,464.32382538662614,,,474.6220655086465
364,144.769609673282,189.32989829368736,190.61171863862253,242.6873550687342,244.5767891905881,449.9623762687173,466.08663444743604,466.08663444743604,467.18244994763535,476.2119663864399
366,145.2885430470126,190.61171863862253,190.62888010575153,243.6133696698217,246.07883372846902,452.94055060661844,466.96635479214257,,,477.02414928000013
368,146.04633049914682,191.01827478469164,191.16654087557802,244.5767891905881,246.62018392623685,454.091195789885,470.6675351238174,,,480.7564969873234
367,145.4359329223862,190.62888010575153,191.01827478469164,244.03286650977358,247.0330976973595,456.08647082758614,471.62137399286496,471.62137399286496,473.147858765528,481.64851720403954
369,146.58306988668173,191.16654087557802,191.34326297195108,246.07883372846902,247.22041550808078,456.64151142509684,471.38933270272565,471.38933270272565,472.3084802637477,482.1864881498096
371,146.80746842680526,191.59280164048246,192.69109986435328,247.0330976973595,249.05944920932419,457.81213854929086,474.94113194544855,474.94113194544855,475.9533101148729,485.05326672612273
365,145.01510040983092,190.43379150667073,192.79761441777862,247.22041550808078,249.27500203082394,459.46428475410835,474.0081632869595,474.0081632869595,474.995417186628,485.19312457108913
376,148.49552848930395,194.87245155641574,195.21358985580656,249.6915837402404,251.57050889246668,463.0343828673354,476.9399117599222,476.9399117599222,478.0500367225559,487.0892443024147
370,146.67288962913804,191.34326297195108,191.59280164048246,246.62018392623685,249.6915837402404,462.21158373620915,476.6045231250242,476.6045231250242,477.63369898678815,487.4129987822784
373,147.99443016198333,192.79761441777862,193.68458888166003,249.05944920932419,249.5794703877261,460.725580407886,476.43832782986067,,,487.80091459883516
375,148.42704422048936,194.47652237733664,194.87245155641574,249.5794703877261,252.2642875854963,464.32382538662614,477.91253146019574,,,487.98476403656457
374,148.18129475373337,193.68458888166003,195.57540076852987,251.57050889246668,253.4557933773501,466.96635479214257,479.83854589843395,,,490.29650879008
372,147.13732380708157,192.69109986435328,194.47652237733664,249.27500203082394,251.6374984504681,464.0530245887726,480.627841021422,,,490.65746601671367
377,149.1422348304021,195.21358985580656,196.13833659816413,251.6374984504681,253.3449903339722,466.08663444743604,481.9793535089692,481.9793535089692,483.0783442812041,492.0193950284058
380,151.96141551101894,196.89260381777117,198.26114557289853,253.3449903339722,254.93082517090866,471.38933270272565,485.87597963762005,485.87597963762005,486.9001977790345,496.13450730579774
378,150.65568324194157,195.57540076852987,196.89260381777117,252.2642875854963,254.5290512494863,470.6675351238174,485.9935559095799,,,496.4098163195852
381,152.30950788736737,198.26114557289853,198.44684497453372,253.4557933773501,255.57914250929224,471.62137399286496,485.99987232220053,,,496.4540295232171
379,151.02223503834912,196.13833659816413,198.6910989909756,254.5290512494863,256.61636408404075,474.0081632869595,489.53791415965645,,,499.59310643143874
383,152.46313505634464,198.6910989909756,198.83434416231484,254.93082517090866,257.36862859370916,474.94113194544855,490.02409118089696,490.02409118089696,490.7515600368947,500.1068977642597
384,152.53442848571453,198.83434416231484,199.15108278578714,255.57914250929224,257.5952526198004,476.43832782986067,492.06813333539856,492.06813333539856,492.7578323168169,502.32440420039194
387,153.70986368068992,199.83029214107108,200.18506203103425,257.5952526198004,259.31618702297294,476.9399117599222,492.35956411011523,492.35956411011523,493.30829981974694,502.7283964600565
385,152.70249863638108,199.15108278578714,199.71853322063197,256.61636408404075,258.08743421329194,476.6045231250242,492.73526106181356,492.7578323168169,493.95101653946176,502.73753112960947
388,153.94389377248126,200.18506203103425,200.5463898894072,258.08743421329194,259.5470187037399,477.91253146019574,492.4476117339387,,,503.65455173535474
386,153.3707789567889,199.71853322063197,199.83029214107108,257.36862859370916,259.567104650205,479.83854589843395,495.39241602535265,,,505.4160339324014
389,154.12918144018965,200.5463898894072,201.55717707314489,259.31618702297294,261.32207839716614,481.9793535089692,495.3826515805231,495.3826515805231,496.44424191280393,505.57450707534184
382,152.41283395815077,198.44684497453372,203.43657560358236,259.567104650205,260.6619057350934,480.627841021422,496.39222439230264,,,507.7171935336747
392,156.60608512614624,203.43657560358236,205.45267620982696,261.32207839716614,263.2752122038191,485.99987232220053,499.34405139496397,499.34405139496397,500.5510389053525,509.60471659817154
390,154.34724696206737,201.55717707314489,201.8323077150834,259.5470187037399,261.68660786432775,485.87597963762005,500.22370618844525,500.22370618844525,500.976264995522,510.8233874851326
391,155.54310436139014,201.8323077150834,203.63879040300142,260.6619057350934,262.1498459216729,485.9935559095799,501.484937027516,501.484937027516,502.8548194894916,511.4900872556721
393,157.20347771873938,203.63879040300142,206.22616803737512,262.1498459216729,264.47958462418563,490.02409118089696,505.2714520278803,505.2714520278803,506.5134080772815,515.5062524389218
394,157.2849839953462,205.45267620982696,205.51190046852656,261.68660786432775,263.39552286132607,489.53791415965645,504.9760759972373,504.9760759972373,505.94016094821257,515.8139126443316
398,158.48472008699264,206.6059843134083,206.71746214686405,264.47958462418563,266.47339678950334,492.73526106181356,506.4955062835741,,,516.7956201196205
400,159.25535962876518,207.14818490801122,208.58557025067006,265.6855873750232,266.43900381108733,492.4476117339387,507.84960168209966,507.84960168209966,508.57400944892834,517.8838982621387
395,157.7123828805849,205.51190046852656,206.3116018143912,263.2752122038191,265.41741765205313,492.06813333539856,507.29004823795674,507.29004823795674,508.4050306686008,519.6079547314454
397,158.43459047010347,206.3116018143912,206.6059843134083,263.39552286132607,265.6855873750232,492.35956411011523,508.34452038552394,508.4050306686008,509.0341115178954,520.5370639337206
399,158.56239960142403,206.71746214686405,207.14818490801122,265.41741765205313,267.45056234238706,495.3826515805231,510.76866485168057,,,520.7894281699387
402,159.79587266065346,209.0314172867328,209.03434546237068,266.47339678950334,268.28049175435075,496.39222439230264,512.0550296427441,512.0550296427441,512.9214033759011,522.3442334977182
396,158.07643933520953,206.22616803737512,209.57885851270584,267.45056234238706,269.0885065768361,499.34405139496397,512.1298292614459,512.1298292614459,513.8420880834325,522.4426053871551
401,159.49447980348359,208.58557025067006,209.0314172867328,266.43900381108733,268.16497010983863,495.39241602535265,512.6205066925621,,,523.1090552205981
404,160.37031406096625,209.57885851270584,210.8869556943348,268.28049175435075,269.2343707102909,500.22370618844525,515.8521371450986,,,526.4134253644302
403,159.80436960068195,209.03434546237068,210.26209150432248,268.16497010983863,269.4718813378283,501.484937027516,517.6732368389326,,,527.6955493476324
