ts,occ
197.5702120297626,11.0
197.5702120297626,12.0
197.97607014421573,11.0
197.97607014421573,12.0
198.36023077964725,11.0
198.36023077964725,12.0
199.20791087867357,11.0
199.20791087867357,12.0
201.1262572501871,11.0
201.1262572501871,12.0
201.50625607004088,11.0
201.50625607004088,12.0
202.28456955891886,11.0
202.28456955891886,12.0
203.13831050952084,11.0
203.13831050952084,12.0
203.99828043413694,11.0
203.99828043413694,12.0
205.36305895260017,11.0
205.36305895260017,12.0
209.6850040223129,11.0
209.6850040223129,12.0
210.1224064599236,11.0
210.1224064599236,12.0
210.6148357280922,11.0
210.6148357280922,12.0
212.78805122587218,11.0
212.78805122587218,12.0
213.17458182036856,11.0
213.17458182036856,12.0
214.8002539233802,11.0
214.8002539233802,12.0
215.9636972731188,11.0
215.9636972731188,12.0
216.019531459549,11.0
216.019531459549,12.0
217.11452511520199,11.0
217.11452511520199,12.0
217.31396979126816,11.0
217.31396979126816,12.0
217.89861783580787,11.0
217.89861783580787,12.0
220.66521762999,11.0
220.66521762999,12.0
223.6728098524565,11.0
223.6728098524565,12.0
225.37510395390802,11.0
225.37510395390802,12.0
226.03314032709065,11.0
226.03314032709065,12.0
226.6138364103844,11.0
226.6138364103844,12.0
228.08808029051426,11.0
228.08808029051426,12.0
229.0694517413449,11.0
229.0694517413449,12.0
229.34431927659378,11.0
229.34431927659378,12.0
230.47881590316376,11.0
230.47881590316376,12.0
232.35147774670793,11.0
232.35147774670793,12.0
232.7566460244627,11.0
232.7566460244627,12.0
234.02531779888528,11.0
234.02531779888528,12.0
236.401473609417,11.0
236.401473609417,12.0
239.3392399231424,11.0
239.3392399231424,12.0
239.4221690427302,11.0
239.4221690427302,12.0
239.9527642199863,11.0
239.9527642199863,12.0
240.83705394216327,11.0
240.83705394216327,12.0
241.89067340297262,11.0
241.89067340297262,12.0
243.01411004161287,11.0
243.01411004161287,12.0
243.51135158083287,11.0
243.51135158083287,12.0
246.48641046000606,11.0
246.48641046000606,12.0
247.00007059763706,11.0
247.00007059763706,12.0
247.74251338203013,11.0
247.74251338203013,12.0
250.34283568855454,11.0
250.34283568855454,12.0
251.17233746828643,11.0
251.17233746828643,12.0
253.8337713376442,11.0
253.8337713376442,12.0
254.52200849103656,11.0
254.52200849103656,12.0
255.32940274415566,11.0
255.32940274415566,12.0
256.1369367976442,11.0
256.1369367976442,12.0
256.4468514794831,11.0
256.4468514794831,12.0
257.9238650384823,11.0
257.9238650384823,12.0
258.34622257349537,11.0
258.34622257349537,12.0
262.00311968334626,11.0
262.00311968334626,12.0
262.3547581132097,11.0
262.3547581132097,12.0
263.37532070014623,11.0
263.37532070014623,12.0
264.87812579913725,11.0
264.87812579913725,12.0
266.10310405464594,11.0
266.10310405464594,12.0
268.4434332627085,11.0
268.4434332627085,12.0
268.9036610826388,11.0
268.9036610826388,12.0
269.9945690914426,11.0
269.9945690914426,12.0
270.87627677982204,11.0
270.87627677982204,12.0
272.32563545958243,11.0
272.32563545958243,12.0
272.6848998123114,11.0
272.6848998123114,12.0
274.8557454699334,11.0
274.8557454699334,12.0
277.0207622051466,11.0
277.0207622051466,12.0
277.10975422659067,11.0
277.10975422659067,12.0
279.1670798511753,11.0
279.1670798511753,12.0
281.36943497732443,11.0
281.36943497732443,12.0
281.5166800470036,11.0
281.5166800470036,12.0
283.9029717078475,11.0
283.9029717078475,12.0
284.6504785302656,11.0
284.6504785302656,12.0
285.4329002332313,11.0
285.4329002332313,12.0
285.45092893342184,11.0
285.45092893342184,12.0
287.5929892425693,11.0
287.5929892425693,12.0
287.82380248263667,11.0
287.82380248263667,12.0
289.74398000331325,11.0
289.74398000331325,12.0
292.47182260014785,11.0
292.47182260014785,12.0
293.6179316112369,11.0
293.6179316112369,12.0
294.7133505453006,11.0
294.7133505453006,12.0
294.75242773909775,11.0
294.75242773909775,12.0
296.5629068059329,11.0
296.5629068059329,12.0
298.5215615200469,11.0
298.5215615200469,12.0
298.82464691599387,11.0
298.82464691599387,12.0
299.6963842551747,11.0
299.6963842551747,12.0
299.805661879182,11.0
299.805661879182,12.0
301.6839440039664,11.0
301.6839440039664,12.0
302.3438945382034,11.0
302.3438945382034,12.0
303.4511232795693,11.0
303.4511232795693,12.0
306.13584583268806,11.0
306.13584583268806,12.0
308.1828327943167,11.0
308.1828327943167,12.0
308.5309491642143,11.0
308.5309491642143,12.0
309.6693543357439,11.0
309.6693543357439,12.0
310.4990619632874,11.0
310.4990619632874,12.0
312.6294683081708,11.0
312.6294683081708,12.0
313.81384283796467,11.0
313.81384283796467,12.0
314.58271557859337,11.0
314.58271557859337,12.0
316.06937635085455,11.0
316.06937635085455,12.0
316.09062478267026,11.0
316.09062478267026,12.0
318.3287776666108,11.0
318.3287776666108,12.0
318.95535490458246,11.0
318.95535490458246,12.0
322.03375873334716,11.0
322.03375873334716,12.0
323.71887854989905,11.0
323.71887854989905,12.0
324.3400478267182,11.0
324.3400478267182,12.0
324.40382057423136,11.0
324.40382057423136,12.0
324.8812938375315,11.0
324.8812938375315,12.0
326.7674104553236,11.0
326.7674104553236,12.0
328.35445888190037,11.0
328.35445888190037,12.0
328.64764057324146,11.0
328.64764057324146,12.0
329.78206783275823,11.0
329.78206783275823,12.0
331.444688798339,11.0
331.444688798339,12.0
331.7342853340677,11.0
331.7342853340677,12.0
335.72714341824764,11.0
335.72714341824764,12.0
336.8914687180567,11.0
336.8914687180567,12.0
338.3167353637279,11.0
338.3167353637279,12.0
339.2692837743624,11.0
339.2692837743624,12.0
340.11065967912026,11.0
340.11065967912026,12.0
341.4212359010602,11.0
341.4212359010602,12.0
342.450419175045,11.0
342.450419175045,12.0
342.95400044530646,11.0
342.95400044530646,12.0
344.0240487208206,11.0
344.0240487208206,12.0
344.9863882440085,11.0
344.9863882440085,12.0
346.0601020650383,11.0
346.0601020650383,12.0
346.6328311345601,11.0
346.6328311345601,12.0
351.5547242768056,11.0
351.5547242768056,12.0
352.0145765974777,11.0
352.0145765974777,12.0
352.6907787186181,11.0
352.6907787186181,12.0
355.4044140968237,11.0
355.4044140968237,12.0
355.5161852266209,11.0
355.5161852266209,12.0
356.3111411933324,11.0
356.3111411933324,12.0
356.51200833061114,11.0
356.51200833061114,12.0
356.66659942344387,11.0
356.66659942344387,12.0
357.7587183579802,11.0
357.7587183579802,12.0
358.3838232310618,11.0
358.3838232310618,12.0
360.00799042637243,11.0
360.00799042637243,12.0
360.44186602405426,11.0
360.44186602405426,12.0
366.0572534520438,11.0
366.0572534520438,12.0
366.71691510892686,11.0
366.71691510892686,12.0
368.4608118432194,11.0
368.4608118432194,12.0
369.88995793096706,11.0
369.88995793096706,12.0
370.1709755823827,11.0
370.1709755823827,12.0
370.5715723788788,11.0
370.5715723788788,12.0
370.96946484722406,11.0
370.96946484722406,12.0
371.41677901825557,11.0
371.41677901825557,12.0
372.8835917811335,11.0
372.8835917811335,12.0
374.5024753117045,11.0
374.5024753117045,12.0
374.99672939797773,11.0
374.99672939797773,12.0
375.69007996947784,11.0
375.69007996947784,12.0
380.822289705611,11.0
380.822289705611,12.0
381.24828296456326,11.0
381.24828296456326,12.0
381.6804773489938,11.0
381.6804773489938,12.0
384.2441626937561,11.0
384.2441626937561,12.0
385.0861462677942,11.0
385.0861462677942,12.0
385.67758603544377,11.0
385.67758603544377,12.0
386.0271984509285,11.0
386.0271984509285,12.0
386.8555378822329,11.0
386.8555378822329,12.0
387.6099345097547,11.0
387.6099345097547,12.0
390.388492497173,11.0
390.388492497173,12.0
390.85353042128247,11.0
390.85353042128247,12.0
391.7945780768725,11.0
391.7945780768725,12.0
395.841281936254,11.0
395.841281936254,12.0
396.84838753868013,11.0
396.84838753868013,12.0
397.2421042318898,11.0
397.2421042318898,12.0
400.1529318575513,11.0
400.1529318575513,12.0
400.6789711944691,11.0
400.6789711944691,12.0
400.7489810973312,11.0
400.7489810973312,12.0
400.78197583547603,11.0
400.78197583547603,12.0
402.5044855760259,11.0
402.5044855760259,12.0
402.8675832970649,11.0
402.8675832970649,12.0
404.6663747328357,11.0
404.6663747328357,12.0
406.28351152318993,11.0
406.28351152318993,12.0
407.4898355177277,11.0
407.4898355177277,12.0
411.3754959804623,11.0
411.3754959804623,12.0
412.46948147104206,11.0
412.46948147104206,12.0
412.80637064442703,11.0
412.80637064442703,12.0
413.21862899608567,11.0
413.21862899608567,12.0
415.66482145451994,11.0
415.66482145451994,12.0
415.9575363848913,11.0
415.9575363848913,12.0
417.71869805023937,11.0
417.71869805023937,12.0
418.468793853562,11.0
418.468793853562,12.0
418.96345427152437,11.0
418.96345427152437,12.0
419.46057461107705,11.0
419.46057461107705,12.0
421.5605880977114,11.0
421.5605880977114,12.0
422.91951737611043,11.0
422.91951737611043,12.0
426.81624664192634,11.0
426.81624664192634,12.0
427.15095468465984,11.0
427.15095468465984,12.0
427.35172215219217,11.0
427.35172215219217,12.0
427.58827108210494,11.0
427.58827108210494,12.0
430.52236035329446,11.0
430.52236035329446,12.0
432.1227613497612,11.0
432.1227613497612,12.0
433.2165431960386,11.0
433.2165431960386,12.0
434.398699630076,11.0
434.398699630076,12.0
434.775346975585,11.0
434.775346975585,12.0
435.0003079851256,11.0
435.0003079851256,12.0
437.47343660281393,11.0
437.47343660281393,12.0
438.3234293607582,11.0
438.3234293607582,12.0
440.2838336569365,11.0
440.2838336569365,12.0
440.7674127507839,11.0
440.7674127507839,12.0
441.9313050700211,11.0
441.9313050700211,12.0
443.43045549040363,11.0
443.43045549040363,12.0
445.3720461618213,11.0
445.3720461618213,12.0
447.05964243917845,11.0
447.05964243917845,12.0
448.0475051874509,11.0
448.0475051874509,12.0
448.5800932577298,11.0
448.5800932577298,12.0
449.18953941522415,11.0
449.18953941522415,12.0
449.9623762687173,11.0
449.9623762687173,12.0
452.94055060661844,11.0
452.94055060661844,12.0
454.091195789885,11.0
454.091195789885,12.0
456.08647082758614,11.0
456.08647082758614,12.0
456.64151142509684,11.0
456.64151142509684,12.0
457.81213854929086,11.0
457.81213854929086,12.0
459.46428475410835,11.0
459.46428475410835,12.0
460.725580407886,11.0
460.725580407886,12.0
462.21158373620915,11.0
462.21158373620915,12.0
463.0343828673354,11.0
463.0343828673354,12.0
464.0530245887726,11.0
464.0530245887726,12.0
464.32382538662614,11.0
464.32382538662614,12.0
466.08663444743604,11.0
466.08663444743604,12.0
466.96635479214257,11.0
466.96635479214257,12.0
470.6675351238174,11.0
470.6675351238174,12.0
471.38933270272565,11.0
471.38933270272565,12.0
471.62137399286496,11.0
471.62137399286496,12.0
474.0081632869595,11.0
474.0081632869595,12.0
474.94113194544855,11.0
474.94113194544855,12.0
476.43832782986067,11.0
476.43832782986067,12.0
476.6045231250242,11.0
476.6045231250242,12.0
476.9399117599222,11.0
476.9399117599222,12.0
477.91253146019574,11.0
477.91253146019574,12.0
479.83854589843395,11.0
479.83854589843395,12.0
480.627841021422,11.0
480.627841021422,12.0
481.9793535089692,11.0
481.9793535089692,12.0
485.87597963762005,11.0
485.87597963762005,12.0
485.9935559095799,11.0
485.9935559095799,12.0
485.99987232220053,11.0
485.99987232220053,12.0
489.53791415965645,11.0
489.53791415965645,12.0
490.02409118089696,11.0
490.02409118089696,12.0
492.06813333539856,11.0
492.06813333539856,12.0
492.35956411011523,11.0
492.35956411011523,12.0
492.4476117339387,11.0
492.4476117339387,12.0
492.73526106181356,11.0
492.73526106181356,12.0
495.3826515805231,11.0
495.3826515805231,12.0
495.39241602535265,11.0
495.39241602535265,12.0
496.39222439230264,11.0
496.39222439230264,12.0
499.34405139496397,11.0
499.34405139496397,12.0
500.22370618844525,11.0
500.22370618844525,12.0
501.484937027516,11.0
501.484937027516,12.0
504.9760759972373,11.0
504.9760759972373,12.0
505.2714520278803,11.0
505.2714520278803,12.0
506.4955062835741,11.0
506.4955062835741,12.0
507.29004823795674,11.0
507.29004823795674,12.0
507.84960168209966,11.0
507.84960168209966,12.0
508.34452038552394,11.0
508.34452038552394,12.0
510.76866485168057,11.0
510.76866485168057,12.0
512.0550296427441,11.0
512.0550296427441,12.0
512.1298292614459,11.0
512.1298292614459,12.0
512.6205066925621,11.0
512.6205066925621,12.0
515.8521371450986,11.0
515.8521371450986,12.0
517.6732368389326,11.0
517.6732368389326,12.0
519.8566082784525,11.0
519.8566082784525,12.0
520.7254275600793,11.0
520.7254275600793,12.0
522.1187379648055,11.0
522.1187379648055,12.0
522.6732490570431,11.0
522.6732490570431,12.0
523.2398072224424,11.0
523.2398072224424,12.0
523.2759263169195,11.0
523.2759263169195,12.0
525.4234563543639,11.0
525.4234563543639,12.0
525.912813759143,11.0
525.912813759143,12.0
526.2959790281718,11.0
526.2959790281718,12.0
527.2776916396617,11.0
527.2776916396617,12.0
531.0852322060445,11.0
531.0852322060445,12.0
532.6681837791004,11.0
532.6681837791004,12.0
535.1297277419602,11.0
535.1297277419602,12.0
535.321574984454,11.0
535.321574984454,12.0
536.8753218726836,11.0
536.8753218726836,12.0
537.4485431433235,11.0
537.4485431433235,12.0
537.9030495765766,11.0
537.9030495765766,12.0
538.4306164522452,11.0
538.4306164522452,12.0
538.9579363100354,11.0
538.9579363100354,12.0
539.8865474252423,11.0
539.8865474252423,12.0
541.5577306796673,11.0
541.5577306796673,12.0
542.0979659602262,11.0
542.0979659602262,12.0
547.3765516836654,11.0
547.3765516836654,12.0
547.6329904014475,11.0
547.6329904014475,12.0
550.1563602981704,11.0
550.1563602981704,12.0
550.5365081050586,11.0
550.5365081050586,12.0
551.0915546800376,11.0
551.0915546800376,12.0
551.1868328265216,11.0
551.1868328265216,12.0
551.9739692352839,11.0
551.9739692352839,12.0
552.6845690129943,11.0
552.6845690129943,12.0
555.2301791908227,11.0
555.2301791908227,12.0
555.2324818719754,11.0
555.2324818719754,12.0
555.4863350771459,11.0
555.4863350771459,12.0
557.4458913169392,11.0
557.4458913169392,12.0
562.1341443696742,11.0
562.1341443696742,12.0
563.2886607984397,11.0
563.2886607984397,12.0
564.4946309144572,11.0
564.4946309144572,12.0
564.5673377343668,11.0
564.5673377343668,12.0
566.6374404187848,11.0
566.6374404187848,12.0
567.9089705507149,11.0
567.9089705507149,12.0
567.9498864850646,11.0
567.9498864850646,12.0
568.038500850785,11.0
568.038500850785,12.0
569.9992164196632,11.0
569.9992164196632,12.0
570.0579422676238,11.0
570.0579422676238,12.0
570.7148153213553,11.0
570.7148153213553,12.0
571.4341094156999,11.0
571.4341094156999,12.0
578.5817740561355,11.0
578.5817740561355,12.0
578.9585484539377,11.0
578.9585484539377,12.0
579.4331750596965,11.0
579.4331750596965,12.0
580.798761468163,11.0
580.798761468163,12.0
581.0491069575396,11.0
581.0491069575396,12.0
582.5947344660522,11.0
582.5947344660522,12.0
583.3128928272265,11.0
583.3128928272265,12.0
583.8986947532587,11.0
583.8986947532587,12.0
584.9796035284292,11.0
584.9796035284292,12.0
585.4981700737682,11.0
585.4981700737682,12.0
585.5665755953582,11.0
585.5665755953582,12.0
586.5587765707407,11.0
586.5587765707407,12.0
592.3775612440011,11.0
592.3775612440011,12.0
593.4915350202918,11.0
593.4915350202918,12.0
593.5232573895017,11.0
593.5232573895017,12.0
596.2696952808428,11.0
596.2696952808428,12.0
596.7403158381778,11.0
596.7403158381778,12.0
597.4784140733633,11.0
597.4784140733633,12.0
597.5561162481501,11.0
597.5561162481501,12.0
598.8117286520533,11.0
598.8117286520533,12.0
600.1481940029861,11.0
600.1481940029861,12.0
600.1888115048332,11.0
600.1888115048332,12.0
600.4431036778623,11.0
600.4431036778623,12.0
600.8492021456894,11.0
600.8492021456894,12.0
606.8131009527444,11.0
606.8131009527444,12.0
607.4503348069612,11.0
607.4503348069612,12.0
609.1041623433782,11.0
609.1041623433782,12.0
612.0893845750066,11.0
612.0893845750066,12.0
612.5823239307038,11.0
612.5823239307038,12.0
613.116081476733,11.0
613.116081476733,12.0
613.148503784597,11.0
613.148503784597,12.0
613.4662656201035,11.0
613.4662656201035,12.0
613.9147758427353,11.0
613.9147758427353,12.0
614.2153153728352,11.0
614.2153153728352,12.0
615.6028967022387,11.0
615.6028967022387,12.0
615.6681832204333,11.0
615.6681832204333,12.0
621.2649944447862,11.0
621.2649944447862,12.0
622.5326730352631,11.0
622.5326730352631,12.0
623.1314030837299,11.0
623.1314030837299,12.0
626.4467786992224,11.0
626.4467786992224,12.0
626.8630457039968,11.0
626.8630457039968,12.0
627.1412404518368,11.0
627.1412404518368,12.0
628.4687389356941,11.0
628.4687389356941,12.0
629.2282822585092,11.0
629.2282822585092,12.0
629.4182162581234,11.0
629.4182162581234,12.0
629.8003980912421,11.0
629.8003980912421,12.0
630.1313900749246,11.0
630.1313900749246,12.0
631.3133700267039,11.0
631.3133700267039,12.0
636.6749084216914,11.0
636.6749084216914,12.0
637.7462223282698,11.0
637.7462223282698,12.0
638.3426791694558,11.0
638.3426791694558,12.0
640.5567532330427,11.0
640.5567532330427,12.0
641.8619551768455,11.0
641.8619551768455,12.0
642.0845551788874,11.0
642.0845551788874,12.0
642.3534277777195,11.0
642.3534277777195,12.0
644.1574808279255,11.0
644.1574808279255,12.0
644.4465896387923,11.0
644.4465896387923,12.0
644.8486615667332,11.0
644.8486615667332,12.0
645.1387744016832,11.0
645.1387744016832,12.0
645.8642386897931,11.0
645.8642386897931,12.0
652.3606548163398,11.0
652.3606548163398,12.0
652.966209556733,11.0
652.966209556733,12.0
654.860407472859,11.0
654.860407472859,12.0
654.8760482204664,11.0
654.8760482204664,12.0
656.9118924991346,11.0
656.9118924991346,12.0
657.5951846039198,11.0
657.5951846039198,12.0
658.2243050734213,11.0
658.2243050734213,12.0
659.2007663881453,11.0
659.2007663881453,12.0
659.3471922104426,11.0
659.3471922104426,12.0
659.5895802459052,11.0
659.5895802459052,12.0
660.7362770786432,11.0
660.7362770786432,12.0
660.7840379953885,11.0
660.7840379953885,12.0
667.1771469438107,11.0
667.1771469438107,12.0
668.2718041548638,11.0
668.2718041548638,12.0
670.6801276182107,11.0
670.6801276182107,12.0
670.865741116521,11.0
670.865741116521,12.0
671.4998167467717,11.0
671.4998167467717,12.0
673.5275580082979,11.0
673.5275580082979,12.0
674.2267588093804,11.0
674.2267588093804,12.0
674.2296301394077,11.0
674.2296301394077,12.0
674.3305155483753,11.0
674.3305155483753,12.0
674.3333056186282,11.0
674.3333056186282,12.0
675.4414283063232,11.0
675.4414283063232,12.0
676.0674324005033,11.0
676.0674324005033,12.0
681.869132867705,11.0
681.869132867705,12.0
682.8061361216761,11.0
682.8061361216761,12.0
683.6567549931283,11.0
683.6567549931283,12.0
684.975951739555,11.0
684.975951739555,12.0
685.63357237118,11.0
685.63357237118,12.0
688.0099712184804,11.0
688.0099712184804,12.0
689.3857531102524,11.0
689.3857531102524,12.0
689.4497849448278,11.0
689.4497849448278,12.0
689.6288799093344,11.0
689.6288799093344,12.0
690.2251709683671,11.0
690.2251709683671,12.0
691.4139245030279,11.0
691.4139245030279,12.0
691.4859578129401,11.0
691.4859578129401,12.0
696.0336478614228,11.0
696.0336478614228,12.0
698.1260709985668,11.0
698.1260709985668,12.0
698.5181430865713,11.0
698.5181430865713,12.0
700.8753651040525,11.0
700.8753651040525,12.0
701.0001949863704,11.0
701.0001949863704,12.0
703.4735522506851,11.0
703.4735522506851,12.0
703.8155359993145,11.0
703.8155359993145,12.0
705.1593832419734,11.0
705.1593832419734,12.0
705.7776666817354,11.0
705.7776666817354,12.0
705.8317908416265,11.0
705.8317908416265,12.0
706.263697243326,11.0
706.263697243326,12.0
707.5710127023419,11.0
707.5710127023419,12.0
712.6653575483698,11.0
712.6653575483698,12.0
712.7150906790964,11.0
712.7150906790964,12.0
714.1238797997598,11.0
714.1238797997598,12.0
715.4209105953536,11.0
715.4209105953536,12.0
716.9968204057524,11.0
716.9968204057524,12.0
718.4948704137577,11.0
718.4948704137577,12.0
718.7499398262403,11.0
718.7499398262403,12.0
719.804196954488,11.0
719.804196954488,12.0
720.3610315885879,11.0
720.3610315885879,12.0
721.0633754684463,11.0
721.0633754684463,12.0
721.6949344886092,11.0
721.6949344886092,12.0
723.2606048206508,11.0
723.2606048206508,12.0
726.9149204493779,11.0
726.9149204493779,12.0
728.0354296180683,11.0
728.0354296180683,12.0
728.9645946495879,11.0
728.9645946495879,12.0
730.8932856231776,11.0
730.8932856231776,12.0
732.6853807609858,11.0
732.6853807609858,12.0
733.9437962233662,11.0
733.9437962233662,12.0
734.2913411876806,11.0
734.2913411876806,12.0
734.3466219421126,11.0
734.3466219421126,12.0
734.4785613073631,11.0
734.4785613073631,12.0
