ts,occ,scenario,rep_num
1014.2121360664095,25.0,base_r3s4i18s2,1
1015.0814809654373,24.0,base_r3s4i18s2,1
1015.0814809654373,25.0,base_r3s4i18s2,1
1015.1936374520006,24.0,base_r3s4i18s2,1
1015.1936374520006,25.0,base_r3s4i18s2,1
1015.3158801632164,24.0,base_r3s4i18s2,1
1015.3158801632164,25.0,base_r3s4i18s2,1
1015.3410340858709,24.0,base_r3s4i18s2,1
1015.3410340858709,25.0,base_r3s4i18s2,1
1015.6430111079754,24.0,base_r3s4i18s2,1
1015.6430111079754,25.0,base_r3s4i18s2,1
1017.0954102032546,24.0,base_r3s4i18s2,1
1017.0954102032546,25.0,base_r3s4i18s2,1
1017.9947646472687,24.0,base_r3s4i18s2,1
1017.9947646472687,25.0,base_r3s4i18s2,1
1018.56145853163,24.0,base_r3s4i18s2,1
1018.56145853163,25.0,base_r3s4i18s2,1
1018.7099891422961,24.0,base_r3s4i18s2,1
1018.7099891422961,25.0,base_r3s4i18s2,1
1018.7874993633343,24.0,base_r3s4i18s2,1
1018.7874993633343,25.0,base_r3s4i18s2,1
1018.9858595551436,24.0,base_r3s4i18s2,1
1018.9858595551436,25.0,base_r3s4i18s2,1
1019.5040379900374,24.0,base_r3s4i18s2,1
1019.5040379900374,25.0,base_r3s4i18s2,1
1019.5986253203331,24.0,base_r3s4i18s2,1
1019.5986253203331,25.0,base_r3s4i18s2,1
1020.6119689613463,24.0,base_r3s4i18s2,1
1020.6119689613463,25.0,base_r3s4i18s2,1
1023.0426657571562,24.0,base_r3s4i18s2,1
1023.0426657571562,25.0,base_r3s4i18s2,1
1023.6872092084587,24.0,base_r3s4i18s2,1
1023.6872092084587,25.0,base_r3s4i18s2,1
1024.9410727723778,24.0,base_r3s4i18s2,1
1024.9410727723778,25.0,base_r3s4i18s2,1
1026.3179279478313,24.0,base_r3s4i18s2,1
1026.3179279478313,25.0,base_r3s4i18s2,1
1026.3410869243703,24.0,base_r3s4i18s2,1
1026.3410869243703,25.0,base_r3s4i18s2,1
1026.743678345848,24.0,base_r3s4i18s2,1
1026.743678345848,25.0,base_r3s4i18s2,1
1027.0191798793398,24.0,base_r3s4i18s2,1
1027.0191798793398,25.0,base_r3s4i18s2,1
1027.3898293641364,24.0,base_r3s4i18s2,1
1027.3898293641364,25.0,base_r3s4i18s2,1
1027.9359619672698,24.0,base_r3s4i18s2,1
1027.9359619672698,25.0,base_r3s4i18s2,1
1028.8640901819672,24.0,base_r3s4i18s2,1
1028.8640901819672,25.0,base_r3s4i18s2,1
1028.9558786631878,24.0,base_r3s4i18s2,1
1028.9558786631878,25.0,base_r3s4i18s2,1
1029.3698859307221,24.0,base_r3s4i18s2,1
1029.3698859307221,25.0,base_r3s4i18s2,1
1029.398052461037,24.0,base_r3s4i18s2,1
1029.398052461037,25.0,base_r3s4i18s2,1
1029.519497573316,24.0,base_r3s4i18s2,1
1029.519497573316,25.0,base_r3s4i18s2,1
1030.0006273097247,24.0,base_r3s4i18s2,1
1030.0006273097247,25.0,base_r3s4i18s2,1
1030.823956504682,24.0,base_r3s4i18s2,1
1030.823956504682,25.0,base_r3s4i18s2,1
1031.223559670542,24.0,base_r3s4i18s2,1
1031.223559670542,25.0,base_r3s4i18s2,1
1031.946471030061,24.0,base_r3s4i18s2,1
1031.946471030061,25.0,base_r3s4i18s2,1
1032.6775680802766,24.0,base_r3s4i18s2,1
1032.6775680802766,25.0,base_r3s4i18s2,1
1032.9564649406939,24.0,base_r3s4i18s2,1
1032.9564649406939,25.0,base_r3s4i18s2,1
1032.9979501116213,24.0,base_r3s4i18s2,1
1032.9979501116213,25.0,base_r3s4i18s2,1
1033.233746325921,24.0,base_r3s4i18s2,1
1033.233746325921,25.0,base_r3s4i18s2,1
1033.5650704698055,24.0,base_r3s4i18s2,1
1033.5650704698055,25.0,base_r3s4i18s2,1
1034.9016398150088,24.0,base_r3s4i18s2,1
1034.9016398150088,25.0,base_r3s4i18s2,1
1035.6814623685816,24.0,base_r3s4i18s2,1
1035.6814623685816,25.0,base_r3s4i18s2,1
1037.4529890456374,24.0,base_r3s4i18s2,1
1037.4529890456374,25.0,base_r3s4i18s2,1
1037.883342561868,24.0,base_r3s4i18s2,1
1037.883342561868,25.0,base_r3s4i18s2,1
